Target,Source,Weight
739149720,1306274561135181824,"{""weight"":1}"
739149720,1384140731770544131,"{""weight"":1}"
739149720,174341402,"{""weight"":1}"
739149720,1329460132967821314,"{""weight"":1}"
196717787,1329460132967821314,"{""weight"":1}"
739149720,342820532,"{""weight"":1}"
739149720,1239635457656356865,"{""weight"":1}"
739149720,517237024,"{""weight"":1}"
739149720,269930134,"{""weight"":1}"
1086084557009575936,269930134,"{""weight"":2}"
739149720,989311745100566529,"{""weight"":1}"
739149720,731106744,"{""weight"":1}"
739149720,1410169802,"{""weight"":1}"
739149720,1406836405712588802,"{""weight"":1}"
739149720,1398664818874208261,"{""weight"":1}"
739149720,1253484460928098304,"{""weight"":1}"
739149720,25514247,"{""weight"":1}"
739149720,828014604,"{""weight"":1}"
36133644,828014604,"{""weight"":1}"
739149720,1352995635566407680,"{""weight"":1}"
739149720,2783925642,"{""weight"":1}"
739149720,1273476574495469569,"{""weight"":1}"
739149720,1010379252867321857,"{""weight"":1}"
739149720,374624709,"{""weight"":1}"
739149720,1090368754456891393,"{""weight"":1}"
739149720,819405797151113221,"{""weight"":2}"
739149720,550491423,"{""weight"":1}"
414218319,550491423,"{""weight"":1}"
739149720,430839747,"{""weight"":1}"
739149720,1386817530308747264,"{""weight"":1}"
739149720,2275260536,"{""weight"":1}"
739149720,907365745515999233,"{""weight"":1}"
739149720,1372683277979459587,"{""weight"":1}"
739149720,4865585571,"{""weight"":1}"
739149720,764128520834584577,"{""weight"":1}"
739149720,2772001302,"{""weight"":1}"
989311745100566529,2772001302,"{""weight"":1}"
739149720,52441348,"{""weight"":1}"
739149720,450070002,"{""weight"":1}"
739149720,1356746588828311554,"{""weight"":1}"
739149720,51196933,"{""weight"":1}"
739149720,2926539764,"{""weight"":1}"
739149720,284236497,"{""weight"":2}"
739149720,1443218100824985600,"{""weight"":1}"
739149720,274261470,"{""weight"":1}"
1086084557009575936,274261470,"{""weight"":1}"
739149720,1858605360,"{""weight"":1}"
739149720,752526390,"{""weight"":1}"
739149720,2844386969,"{""weight"":1}"
739149720,86264076,"{""weight"":1}"
739149720,606870513,"{""weight"":2}"
883774859452579840,606870513,"{""weight"":1}"
256360738,606870513,"{""weight"":1}"
739149720,48406683,"{""weight"":1}"
739149720,957384842718560257,"{""weight"":1}"
1382491059247255554,957384842718560257,"{""weight"":1}"
343059330,957384842718560257,"{""weight"":1}"
739149720,1397268212522291211,"{""weight"":1}"
883774859452579840,1397268212522291211,"{""weight"":1}"
739149720,2380475316,"{""weight"":1}"
739149720,170433844,"{""weight"":1}"
739149720,349980521,"{""weight"":1}"
564207331,349980521,"{""weight"":1}"
739149720,2923748740,"{""weight"":1}"
739149720,2601777381,"{""weight"":1}"
739149720,785882137,"{""weight"":1}"
739149720,957821497170477056,"{""weight"":1}"
739149720,110276808,"{""weight"":4}"
739149720,1259130000969588737,"{""weight"":1}"
739149720,130634396,"{""weight"":1}"
739149720,1271102306,"{""weight"":1}"
739149720,63464371,"{""weight"":1}"
739149720,1327727543496171520,"{""weight"":1}"
739149720,852302557456117760,"{""weight"":1}"
739149720,1098366530591457281,"{""weight"":1}"
739149720,898969348408258561,"{""weight"":1}"
739149720,1176151245469487105,"{""weight"":1}"
739149720,1126279695400566790,"{""weight"":1}"
739149720,1275556749555240960,"{""weight"":1}"
739149720,959542409435762691,"{""weight"":1}"
739149720,1434884225036021762,"{""weight"":2}"
739149720,253909654,"{""weight"":1}"
739149720,802954176640806912,"{""weight"":1}"
739149720,41696451,"{""weight"":1}"
739149720,1217831815219699712,"{""weight"":1}"
739149720,1218009078959607810,"{""weight"":1}"
739149720,2166348872,"{""weight"":1}"
739149720,1176867008077582337,"{""weight"":1}"
739149720,1020781133313654784,"{""weight"":1}"
739149720,1337184287032930310,"{""weight"":2}"
883774859452579840,1337184287032930310,"{""weight"":1}"
739149720,493737345,"{""weight"":1}"
739149720,1298334315185500161,"{""weight"":1}"
739149720,1160964450,"{""weight"":1}"
739149720,904215922436702209,"{""weight"":1}"
739149720,2261896579,"{""weight"":2}"
739149720,1304621913231286272,"{""weight"":2}"
883774859452579840,1304621913231286272,"{""weight"":1}"
268832287,1304621913231286272,"{""weight"":1}"
36133644,1304621913231286272,"{""weight"":1}"
20199202,1304621913231286272,"{""weight"":2}"
205786669,1304621913231286272,"{""weight"":1}"
739149720,1430883215439540230,"{""weight"":1}"
215632349,1430883215439540230,"{""weight"":1}"
739149720,2280753158,"{""weight"":1}"
739149720,718194319576797185,"{""weight"":1}"
739149720,1174668703469719553,"{""weight"":1}"
739149720,182447270,"{""weight"":1}"
739149720,1185285260348678144,"{""weight"":1}"
739149720,159582453,"{""weight"":1}"
739149720,4149852979,"{""weight"":1}"
739149720,706882756345729025,"{""weight"":1}"
739149720,1199923131730792449,"{""weight"":1}"
739149720,1099855211038892032,"{""weight"":1}"
739149720,939081077808816130,"{""weight"":1}"
739149720,2795176785,"{""weight"":1}"
739149720,1098418046002253824,"{""weight"":1}"
739149720,1350014733135572993,"{""weight"":1}"
739149720,1326303320177324035,"{""weight"":1}"
739149720,1250570398971953152,"{""weight"":1}"
739149720,924449589717061632,"{""weight"":1}"
739149720,469591354,"{""weight"":1}"
1382491059247255554,469591354,"{""weight"":1}"
739149720,945672241576136706,"{""weight"":1}"
739149720,1331370908989140992,"{""weight"":1}"
739149720,97751783,"{""weight"":1}"
1646334073,97751783,"{""weight"":4}"
1360838234,97751783,"{""weight"":1}"
739149720,4041137254,"{""weight"":1}"
739149720,590232437,"{""weight"":1}"
414218319,590232437,"{""weight"":1}"
266855812,590232437,"{""weight"":1}"
739149720,1025533236766760960,"{""weight"":1}"
27079065,1025533236766760960,"{""weight"":1}"
739149720,1392960794980126720,"{""weight"":1}"
36133644,1392960794980126720,"{""weight"":1}"
739149720,2168339228,"{""weight"":1}"
739149720,1286368171650408449,"{""weight"":1}"
739149720,3255889380,"{""weight"":1}"
883774859452579840,3255889380,"{""weight"":1}"
739149720,1052890357,"{""weight"":1}"
739149720,46398107,"{""weight"":1}"
739149720,1358930019960111104,"{""weight"":1}"
739149720,1340703531012075533,"{""weight"":1}"
739149720,1424051485961228295,"{""weight"":1}"
739149720,1241397628924915713,"{""weight"":1}"
739149720,1028378474107482112,"{""weight"":1}"
739149720,1069317606983782400,"{""weight"":1}"
883774859452579840,1069317606983782400,"{""weight"":1}"
739149720,950298044,"{""weight"":1}"
739149720,3303821876,"{""weight"":1}"
739149720,188123107,"{""weight"":1}"
36133644,188123107,"{""weight"":1}"
564207331,188123107,"{""weight"":1}"
739149720,602790864,"{""weight"":1}"
989311745100566529,602790864,"{""weight"":1}"
343059330,602790864,"{""weight"":2}"
739149720,866821540079435777,"{""weight"":1}"
739149720,1289381869201641473,"{""weight"":1}"
739149720,750042494,"{""weight"":1}"
739149720,1294697611539161088,"{""weight"":2}"
739149720,3137916773,"{""weight"":1}"
1086084557009575936,3137916773,"{""weight"":2}"
739149720,2606472114,"{""weight"":1}"
739149720,291627601,"{""weight"":1}"
739149720,756255749047803905,"{""weight"":1}"
268832287,756255749047803905,"{""weight"":1}"
739149720,1431354715057623041,"{""weight"":1}"
739149720,843485673420013569,"{""weight"":1}"
739149720,42234395,"{""weight"":1}"
989311745100566529,42234395,"{""weight"":1}"
739149720,3303200602,"{""weight"":1}"
739149720,1376678992736964611,"{""weight"":1}"
739149720,1184610187442823169,"{""weight"":1}"
739149720,1361804785003954183,"{""weight"":1}"
739149720,1436448639077912576,"{""weight"":1}"
791282631006621696,932099905,"{""weight"":1}"
791282631006621696,151941759,"{""weight"":1}"
791282631006621696,829553755507085314,"{""weight"":1}"
791282631006621696,17903589,"{""weight"":6}"
791282631006621696,189550754,"{""weight"":1}"
791282631006621696,69177316,"{""weight"":1}"
791282631006621696,380977188,"{""weight"":1}"
791282631006621696,1587082884,"{""weight"":9}"
343059330,1587082884,"{""weight"":1}"
791282631006621696,1182292603040960512,"{""weight"":1}"
36133644,1182292603040960512,"{""weight"":1}"
791282631006621696,1382092362462154753,"{""weight"":1}"
791282631006621696,81435636,"{""weight"":1}"
791282631006621696,960608105980506112,"{""weight"":1}"
791282631006621696,966408773823852544,"{""weight"":1}"
791282631006621696,478739122,"{""weight"":1}"
343059330,478739122,"{""weight"":1}"
791282631006621696,933472054644486145,"{""weight"":1}"
791282631006621696,1089723361142296578,"{""weight"":1}"
791282631006621696,155972389,"{""weight"":1}"
791282631006621696,3742238123,"{""weight"":1}"
791282631006621696,752886578834386946,"{""weight"":1}"
791282631006621696,325068048,"{""weight"":1}"
1382491059247255554,325068048,"{""weight"":2}"
791282631006621696,1058174719,"{""weight"":1}"
1382491059247255554,4433437041,"{""weight"":1}"
1382491059247255554,75363840,"{""weight"":1}"
1382491059247255554,119461917,"{""weight"":1}"
1382491059247255554,1397914379044089856,"{""weight"":1}"
1382491059247255554,1446960674366803968,"{""weight"":1}"
1382491059247255554,1101599164427837440,"{""weight"":1}"
36133644,1101599164427837440,"{""weight"":1}"
1382491059247255554,1354830949494751244,"{""weight"":2}"
1382491059247255554,3298033526,"{""weight"":1}"
1382491059247255554,69050763,"{""weight"":1}"
1382491059247255554,1036093706577891328,"{""weight"":1}"
1382491059247255554,2371785035,"{""weight"":2}"
1382491059247255554,1205642180020375552,"{""weight"":1}"
1382491059247255554,785463198564618240,"{""weight"":1}"
1382491059247255554,523664519,"{""weight"":1}"
989311745100566529,523664519,"{""weight"":1}"
269930134,523664519,"{""weight"":1}"
3136229996,523664519,"{""weight"":1}"
412708728,523664519,"{""weight"":1}"
36133644,523664519,"{""weight"":1}"
1382491059247255554,1349358194796195840,"{""weight"":1}"
943174774154498048,1349358194796195840,"{""weight"":2}"
268832287,1349358194796195840,"{""weight"":1}"
1382491059247255554,39027950,"{""weight"":1}"
1382491059247255554,1422969925895811077,"{""weight"":1}"
1382491059247255554,382957729,"{""weight"":1}"
1382491059247255554,823933874551959552,"{""weight"":1}"
47158291,823933874551959552,"{""weight"":1}"
269930134,823933874551959552,"{""weight"":1}"
22849568,823933874551959552,"{""weight"":1}"
1382491059247255554,1350514863693582337,"{""weight"":2}"
1382491059247255554,1238160283333525504,"{""weight"":1}"
3136229996,1238160283333525504,"{""weight"":1}"
36133644,1238160283333525504,"{""weight"":1}"
1382491059247255554,2536010292,"{""weight"":1}"
1382491059247255554,1190178762,"{""weight"":1}"
1382491059247255554,238467770,"{""weight"":3}"
989311745100566529,1432466218074714113,"{""weight"":1}"
1957288050,1432466218074714113,"{""weight"":1}"
989311745100566529,1350630948354871298,"{""weight"":1}"
269930134,1350630948354871298,"{""weight"":1}"
989311745100566529,69233373,"{""weight"":1}"
34606493,69233373,"{""weight"":1}"
989311745100566529,19611940,"{""weight"":1}"
989311745100566529,1303140940102512640,"{""weight"":1}"
989311745100566529,1014641512670523392,"{""weight"":1}"
989311745100566529,40735014,"{""weight"":1}"
269930134,40735014,"{""weight"":1}"
989311745100566529,272445421,"{""weight"":1}"
989311745100566529,2535562177,"{""weight"":1}"
989311745100566529,1330571074061393923,"{""weight"":1}"
989311745100566529,1231658802119761920,"{""weight"":1}"
989311745100566529,1148643937441210369,"{""weight"":1}"
989311745100566529,1088806163385217024,"{""weight"":1}"
989311745100566529,825823199489318912,"{""weight"":1}"
989311745100566529,3083497578,"{""weight"":1}"
564207331,3083497578,"{""weight"":1}"
1034798285389737984,3047449525,"{""weight"":2}"
1034798285389737984,1156350764232712194,"{""weight"":2}"
1034798285389737984,829443436906287104,"{""weight"":1}"
1034798285389737984,1239622972253577216,"{""weight"":1}"
1851503720,712327665953296385,"{""weight"":1}"
1851503720,1330368708,"{""weight"":1}"
1851503720,1177299712124366848,"{""weight"":1}"
1851503720,2950176393,"{""weight"":1}"
1851503720,1900457857,"{""weight"":1}"
1851503720,2614889601,"{""weight"":1}"
1851503720,250787345,"{""weight"":1}"
897770628,701826454468829185,"{""weight"":2}"
343059330,2988566500,"{""weight"":3}"
47158291,2988566500,"{""weight"":1}"
36133644,343059330,"{""weight"":1}"
343059330,2257946473,"{""weight"":1}"
343059330,2451982879,"{""weight"":1}"
343059330,1129260210,"{""weight"":2}"
343059330,909045265,"{""weight"":2}"
343059330,1237230446,"{""weight"":2}"
343059330,3976700894,"{""weight"":1}"
343059330,2225768293,"{""weight"":1}"
269930134,2225768293,"{""weight"":1}"
343059330,2353949707,"{""weight"":1}"
343059330,2802606283,"{""weight"":1}"
343059330,2588690641,"{""weight"":1}"
343059330,1450555226,"{""weight"":1}"
343059330,1281952143168200704,"{""weight"":1}"
343059330,2366166278,"{""weight"":1}"
343059330,509197992,"{""weight"":1}"
266855812,509197992,"{""weight"":1}"
343059330,295892150,"{""weight"":1}"
343059330,1538993023,"{""weight"":1}"
343059330,316902560,"{""weight"":1}"
343059330,1462646252,"{""weight"":1}"
256360738,1462646252,"{""weight"":1}"
343059330,1432033859315671046,"{""weight"":1}"
343059330,1328923279332159488,"{""weight"":1}"
343059330,338501720,"{""weight"":1}"
343059330,1062124785692434432,"{""weight"":1}"
343059330,1090706330845831168,"{""weight"":1}"
343059330,1427959621612969988,"{""weight"":1}"
343059330,422043691,"{""weight"":1}"
343059330,1363733185704521731,"{""weight"":1}"
343059330,111405005,"{""weight"":1}"
343059330,949288557230919685,"{""weight"":1}"
343059330,47371589,"{""weight"":1}"
36133644,47371589,"{""weight"":1}"
417524720,47371589,"{""weight"":5}"
86384661,47371589,"{""weight"":1}"
1707636642,47371589,"{""weight"":10}"
3356795013,1090032189574709248,"{""weight"":1}"
3356795013,1248259340391395328,"{""weight"":1}"
3356795013,141787195,"{""weight"":1}"
47158291,1699808366,"{""weight"":4}"
47158291,1107751182,"{""weight"":1}"
47158291,4204821317,"{""weight"":1}"
47158291,1213904312,"{""weight"":1}"
34606493,1429498190718545923,"{""weight"":1}"
34606493,4697174714,"{""weight"":1}"
34606493,277806137,"{""weight"":1}"
34606493,2180279040,"{""weight"":1}"
34606493,3257078154,"{""weight"":1}"
34606493,968113704024895489,"{""weight"":1}"
34606493,3950670863,"{""weight"":1}"
34606493,948659409399382017,"{""weight"":1}"
1957288050,948659409399382017,"{""weight"":1}"
34606493,2319481470,"{""weight"":1}"
34606493,1957288050,"{""weight"":1}"
564207331,1957288050,"{""weight"":1}"
34606493,3158078347,"{""weight"":2}"
34606493,1052848710,"{""weight"":1}"
883774859452579840,1052848710,"{""weight"":1}"
2513973205,1052848710,"{""weight"":1}"
34606493,1091364601814499329,"{""weight"":1}"
34606493,1121246126571573249,"{""weight"":1}"
34606493,2155368667,"{""weight"":1}"
34606493,4755451337,"{""weight"":1}"
34606493,760499214367526912,"{""weight"":1}"
34606493,28910863,"{""weight"":1}"
34606493,296847290,"{""weight"":1}"
4104867797,1251658931849617408,"{""weight"":1}"
4104867797,4720066045,"{""weight"":1}"
876849435820474368,21445599,"{""weight"":1}"
876849435820474368,1149063725464211456,"{""weight"":1}"
876849435820474368,1036086080,"{""weight"":1}"
876849435820474368,68966030,"{""weight"":1}"
1171073846335721472,68966030,"{""weight"":1}"
215632349,68966030,"{""weight"":1}"
17823761,68966030,"{""weight"":1}"
876849435820474368,83852253,"{""weight"":1}"
876849435820474368,226216800,"{""weight"":1}"
171115367,226216800,"{""weight"":1}"
1171073846335721472,226216800,"{""weight"":1}"
876849435820474368,1222229857993543680,"{""weight"":1}"
1086084557009575936,16386816,"{""weight"":1}"
1086084557009575936,1278712277345034240,"{""weight"":3}"
1086084557009575936,1157250876051984385,"{""weight"":1}"
1086084557009575936,266603022,"{""weight"":1}"
1086084557009575936,1383574236288094214,"{""weight"":1}"
1086084557009575936,2829000901,"{""weight"":2}"
1086084557009575936,2872544674,"{""weight"":1}"
1086084557009575936,4637532628,"{""weight"":3}"
1086084557009575936,3511941449,"{""weight"":1}"
1086084557009575936,1375146737279582208,"{""weight"":1}"
1086084557009575936,632305734,"{""weight"":10}"
1086084557009575936,4179502257,"{""weight"":2}"
1086084557009575936,121451579,"{""weight"":3}"
1086084557009575936,489498904,"{""weight"":3}"
1086084557009575936,413109219,"{""weight"":1}"
1086084557009575936,874587830,"{""weight"":1}"
1086084557009575936,3297710454,"{""weight"":1}"
1086084557009575936,30865662,"{""weight"":1}"
1086084557009575936,2970313930,"{""weight"":2}"
1086084557009575936,819966855393615872,"{""weight"":1}"
1086084557009575936,65506912,"{""weight"":1}"
1086084557009575936,1023119263,"{""weight"":1}"
1086084557009575936,4759953132,"{""weight"":3}"
1086084557009575936,2308693465,"{""weight"":1}"
1086084557009575936,706494538597031936,"{""weight"":1}"
1086084557009575936,1369937910,"{""weight"":1}"
1086084557009575936,359087790,"{""weight"":1}"
1086084557009575936,4218682163,"{""weight"":1}"
1086084557009575936,449322071,"{""weight"":1}"
1086084557009575936,92807592,"{""weight"":1}"
1086084557009575936,1438670371427917832,"{""weight"":1}"
1086084557009575936,1014584876106944512,"{""weight"":1}"
1086084557009575936,1118262685,"{""weight"":1}"
1086084557009575936,173851488,"{""weight"":1}"
1086084557009575936,97709356,"{""weight"":1}"
564207331,97709356,"{""weight"":1}"
1086084557009575936,1872440785,"{""weight"":1}"
1086084557009575936,559025858,"{""weight"":1}"
1086084557009575936,18828362,"{""weight"":1}"
1086084557009575936,38698216,"{""weight"":1}"
