Id,Label,timeset,communityid,twittername,first name,last name,political affiliation,indegree,outdegree,degree,eigencentrality,community,polygon
1362676092516126722,,,2,,,,,0,0,0,0,NDP,1
1177551303725240322,,,2,,,,,0,0,0,0,NDP,1
898554931271127042,,,2,,,,,0,0,0,0,NDP,1
1336451673053679620,,,2,,,,,0,0,0,0,NDP,1
994077337,,,2,,,,,0,0,0,0,NDP,1
1214368702277308421,,,2,,,,,0,0,0,0,NDP,1
871074475,,,2,,,,,0,2,2,0,NDP,1
26421933,,,2,,,,,0,0,0,0,NDP,1
165890739,,,2,,,,,0,0,0,0,NDP,1
1155208255066558475,,,2,,,,,0,0,0,0,NDP,1
2652768953,,,2,,,,,0,0,0,0,NDP,1
166701763,,,2,,,,,0,0,0,0,NDP,1
21056196,,,2,,,,,0,2,2,0,NDP,1
4922698441,,,2,,,,,0,0,0,0,NDP,1
16083660,,,2,,,,,0,0,0,0,NDP,1
280677070,,,2,,,,,0,3,3,0,NDP,1
2578713297,,,2,,,,,0,0,0,0,NDP,1
2553547478,,,2,,,,,0,2,2,0,NDP,1
32189160,,,2,,,,,0,0,0,0,NDP,1
253086457,,,2,,,,,0,2,2,0,NDP,1
85625597,,,2,,,,,0,0,0,0,NDP,1
872490603497480192,,,2,,,,,0,0,0,0,NDP,1
896453296059146240,,,2,,,,,0,0,0,0,NDP,1
2600741635,,,2,,,,,0,0,0,0,NDP,1
856686343144955904,,,2,,,,,0,0,0,0,NDP,1
47205125,,,2,,,,,0,0,0,0,NDP,1
766759351973404672,,,2,,,,,0,0,0,0,NDP,1
771466526348107776,,,2,,,,,0,2,2,0,NDP,1
213879574,,,2,,,,,0,0,0,0,NDP,1
817580826,,,2,,,,,0,0,0,0,NDP,1
2337057565,,,2,,,,,0,0,0,0,NDP,1
18418465,,,2,,,,,0,0,0,0,NDP,1
20745003,,,2,,,,,0,0,0,0,NDP,1
3317590829,,,2,,,,,0,0,0,0,NDP,1
165587758,,,2,,,,,0,0,0,0,NDP,1
89787188,,,2,,,,,0,0,0,0,NDP,1
13880132,,,2,,,,,0,0,0,0,NDP,1
3997936454,,,2,,,,,0,0,0,0,NDP,1
519883595,,,2,,,,,0,0,0,0,NDP,1
2157300561,,,2,,,,,0,0,0,0,NDP,1
2345872214,,,2,,,,,0,3,3,0,NDP,1
15633240,,,2,,,,,0,0,0,0,NDP,1
286255966,,,2,,,,,0,0,0,0,NDP,1
21351268,,,2,,,,,0,0,0,0,NDP,1
14650213,,,2,,,,,0,0,0,0,NDP,1
3314912109,,,2,,,,,0,0,0,0,NDP,1
17238899,,,2,,,,,0,0,0,0,NDP,1
361933684,,,2,,,,,0,0,0,0,NDP,1
551152504,,,2,,,,,0,0,0,0,NDP,1
114977658,,,2,,,,,0,0,0,0,NDP,1
1337551744457469952,,,2,,,,,0,0,0,0,NDP,1
1027307702047961088,,,2,,,,,0,0,0,0,NDP,1
1020156666204090368,,,2,,,,,0,0,0,0,NDP,1
1329165444218056704,,,2,,,,,0,0,0,0,NDP,1
1001986308343033856,,,2,,,,,0,0,0,0,NDP,1
1347731975436726273,,,2,,,,,0,0,0,0,NDP,1
1303772129847111681,,,2,,,,,0,0,0,0,NDP,1
915727372443414528,,,2,,,,,0,0,0,0,NDP,1
2579229572,,,2,,,,,0,0,0,0,NDP,1
864910325321265153,,,2,,,,,0,0,0,0,NDP,1
192842634,,,2,,,,,0,0,0,0,NDP,1
1358953654204723202,,,2,,,,,0,0,0,0,NDP,1
1046384036321652737,,,2,,,,,0,0,0,0,NDP,1
970054179459919873,,,2,,,,,0,0,0,0,NDP,1
23554969,,,2,,,,,0,0,0,0,NDP,1
20122522,,,2,,,,,0,0,0,0,NDP,1
4724747173,,,2,,,,,0,0,0,0,NDP,1
1705708466,,,2,,,,,0,0,0,0,NDP,1
1369385038664658954,,,2,,,,,0,0,0,0,NDP,1
416476088,,,2,,,,,0,0,0,0,NDP,1
223579065,,,2,,,,,0,0,0,0,NDP,1
325725115,,,2,,,,,0,0,0,0,NDP,1
510602178,,,2,,,,,0,0,0,0,NDP,1
46214091,,,2,,,,,0,0,0,0,NDP,1
785853390,,,2,,,,,0,0,0,0,NDP,1
700287952,,,2,,,,,0,0,0,0,NDP,1
538684370,,,2,,,,,0,0,0,0,NDP,1
346123223,,,2,,,,,0,0,0,0,NDP,1
608316391,,,2,,,,,0,0,0,0,NDP,1
577727470,,,2,,,,Activist Organization,10,1,11,0.031516,NDP,3
14265343,,,2,,,,,0,0,0,0,NDP,1
3539962880,,,2,,,,,0,3,3,0,NDP,1
1347801793930035200,,,2,,,,,0,2,2,0,NDP,1
1345709200618389504,,,2,,,,,0,0,0,0,NDP,1
1447714441785606144,,,2,,,,,0,0,0,0,NDP,1
249392133,,,2,,,,,0,0,0,0,NDP,1
1380663772906356737,,,2,,,,,0,0,0,0,NDP,1
342281222,,,2,,,,,0,0,0,0,NDP,1
1336436022570221569,,,2,,,,,0,0,0,0,NDP,1
1437539837477748738,,,2,,,,,0,0,0,0,NDP,1
15772683,,,2,,,,,0,0,0,0,NDP,1
1335046616697372675,,,2,,,,,0,0,0,0,NDP,1
291523600,,,2,,,,,0,0,0,0,NDP,1
116476946,,,2,,,,,0,0,0,0,NDP,1
1880517650,,,2,,,,,0,0,0,0,NDP,1
1333910351696461830,,,2,,,,,0,0,0,0,NDP,1
616598562,,,2,,,,,0,3,3,0,NDP,1
274369575,,,2,,,,,0,0,0,0,NDP,1
1012839192253075456,,,2,,,,,0,0,0,0,NDP,1
725344413162049536,,,2,,,,,0,0,0,0,NDP,1
1077274080984862720,,,2,,,,,0,2,2,0,NDP,1
1218987476112543744,,,2,,,,,0,0,0,0,NDP,1
3013905454,,,2,,,,,0,0,0,0,NDP,1
1011936943247101952,,,2,,,,,0,0,0,0,NDP,1
18680879,,,2,,,,,0,0,0,0,NDP,1
17394737,,,2,,,,,0,0,0,0,NDP,1
517098546,,,2,,,,,0,0,0,0,NDP,1
1239007657803026432,,,2,,,,,0,0,0,0,NDP,1
118828087,,,2,,,,,0,0,0,0,NDP,1
1491487802,,,2,,,,,0,0,0,0,NDP,1
1280589273335500801,,,2,,,,,0,2,2,0,NDP,1
1210051918397083649,,,2,,,,,0,0,0,0,NDP,1
999476893970763777,,,2,,,,,0,0,0,0,NDP,1
1092244447184719873,,,2,,,,,0,0,0,0,NDP,1
466832463,,,2,,,,,0,0,0,0,NDP,1
95046741,,,2,,,,,0,2,2,0,NDP,1
121932886,,,2,,,,,0,3,3,0,NDP,1
13716572,,,2,,,,,0,0,0,0,NDP,1
1265853916077527042,,,2,,,,,0,3,3,0,NDP,1
56134750,,,2,,,,,0,0,0,0,NDP,1
1186606184,,,2,,,,,0,0,0,0,NDP,1
18148460,,,2,,,,,0,3,3,0,NDP,1
272133230,,,2,,,,,0,5,5,0,NDP,1
270986351,,,2,,,,,0,2,2,0,NDP,1
373460084,,,2,,,,,0,2,2,0,NDP,1
1126832561622323200,,,2,,,,,0,0,0,0,NDP,1
1147137986431258624,,,2,,,,,0,0,0,0,NDP,1
885644906915663872,,,2,,,,,0,0,0,0,NDP,1
1227171998356443136,,,2,,,,,0,0,0,0,NDP,1
982017242354388992,,,2,,,,,0,0,0,0,NDP,1
1185936230393024512,,,2,,,,,0,2,2,0,NDP,1
1017461230984990720,,,2,,,,,0,0,0,0,NDP,1
1311359699183439872,,,2,,,,,0,0,0,0,NDP,1
1275466513529671681,,,2,,,,,0,0,0,0,NDP,1
1235344992765448193,,,2,,,,,0,0,0,0,NDP,1
1248842158553141250,,,2,,,,,0,2,2,0,NDP,1
1205299704831119361,,,2,,,,,0,0,0,0,NDP,1
2291616902,,,2,,,,,0,0,0,0,NDP,1
1204301854433316866,,,2,,,,,0,0,0,0,NDP,1
954431291629473794,,,2,,,,,0,0,0,0,NDP,1
70864012,,,2,,,,,0,0,0,0,NDP,1
1287896006550589442,,,2,,,,,0,0,0,0,NDP,1
1302625101075156994,,,2,,,,,0,0,0,0,NDP,1
624962704,,,2,,,,,0,0,0,0,NDP,1
1231982311253708803,,,2,,,,,0,0,0,0,NDP,1
1207489601805455363,,,2,,,,,0,0,0,0,NDP,1
1293886338312187904,,,2,,,,,0,0,0,0,NDP,1
37432471,,,2,,,,,0,0,0,0,NDP,1
286723230,,,2,,,,,0,5,5,0,NDP,1
1114536540586348551,,,2,,,,,0,0,0,0,NDP,1
591383718,,,2,,,,,0,0,0,0,NDP,1
226045097,,,2,,,,,0,0,0,0,NDP,1
634621098,,,2,,,,,0,0,0,0,NDP,1
50154666,,,2,,,,,0,0,0,0,NDP,1
141266091,,,2,,,,,0,0,0,0,NDP,1
375303344,,,2,,,,,0,0,0,0,NDP,1
250170548,,,2,,,,,0,0,0,0,NDP,1
83307703,,,2,,,,,0,0,0,0,NDP,1
1031531706,,,2,,,,,0,0,0,0,NDP,1
93654204,,,2,,,,,0,0,0,0,NDP,1
121343164,,,2,RABlaney,Rachel,Blaney,NDP,5,0,5,0.015758,NDP,6
1673800896,,,2,,,,,0,0,0,0,NDP,1
2294688973,,,2,,,,,0,0,0,0,NDP,1
868994263,,,2,,,,,0,2,2,0,NDP,1
64261339,,,2,,,,,0,0,0,0,NDP,1
19557595,,,2,,,,,0,3,3,0,NDP,1
196717787,,,2,alexboulerice,Alexandre,Boulerice,NDP,47,2,49,0.380116,NDP,6
3675933919,,,2,,,,,0,0,0,0,NDP,1
244108520,,,2,,,,,0,0,0,0,NDP,1
305401065,,,2,,,,,0,0,0,0,NDP,1
961514730,,,2,,,,,0,0,0,0,NDP,1
271756523,,,2,,,,,0,0,0,0,NDP,1
122465515,,,2,,,,,0,0,0,0,NDP,1
1395092719,,,2,,,,,0,0,0,0,NDP,1
292728050,,,2,,,,,0,0,0,0,NDP,1
36170996,,,2,,,,,0,0,0,0,NDP,1
785448020628430849,,,2,,,,,0,2,2,0,NDP,1
337816824,,,2,,,,,0,0,0,0,NDP,1
436260090,,,2,,,,,0,0,0,0,NDP,1
297020666,,,2,,,,,0,5,5,0,NDP,1
858003778905153536,,,2,,,,,0,0,0,0,NDP,1
238865666,,,2,,,,,0,0,0,0,NDP,1
946092660795744256,,,2,,,,,0,0,0,0,NDP,1
978655715345670144,,,2,,,,,0,0,0,0,NDP,1
1347952445985497088,,,2,,,,,0,0,0,0,NDP,1
902723313042038784,,,2,,,,,0,0,0,0,NDP,1
945848789587304449,,,2,,,,,0,0,0,0,NDP,1
15371526,,,2,,,,,0,3,3,0,NDP,1
1334589021951991809,,,2,,,,,0,0,0,0,NDP,1
1368321380555530243,,,2,,,,,0,2,2,0,NDP,1
18681111,,,2,,,,Activist Organization,4,0,4,0.025898,NDP,3
809651491,,,2,,,,,0,0,0,0,NDP,1
38751529,,,2,,,,,0,0,0,0,NDP,1
4856851754,,,2,,,,,0,0,0,0,NDP,1
16788781,,,2,,,,,0,0,0,0,NDP,1
2555669810,,,2,,,,,0,0,0,0,NDP,1
389705011,,,2,,,,,0,0,0,0,NDP,1
563064119,,,2,,,,,0,3,3,0,NDP,1
353701188,,,2,,,,,0,0,0,0,NDP,1
68021572,,,2,,,,,0,0,0,0,NDP,1
886380609026785280,,,2,,,,,0,0,0,0,NDP,1
493604178,,,2,,,,,0,0,0,0,NDP,1
571149651,,,2,,,,,0,0,0,0,NDP,1
35089753,,,2,,,,,0,0,0,0,NDP,1
92417373,,,2,,,,,0,0,0,0,NDP,1
2462641501,,,2,,,,,0,0,0,0,NDP,1
45010284,,,2,,,,,0,0,0,0,NDP,1
2347314541,,,2,,,,,0,0,0,0,NDP,1
22302066,,,2,,,,,0,0,0,0,NDP,1
371125623,,,2,,,,,0,0,0,0,NDP,1
38055290,,,2,,,,,0,0,0,0,NDP,1
367234428,,,2,,,,,0,0,0,0,NDP,1
1148939647,,,2,,,,,0,0,0,0,NDP,1
1274006014019481600,,,2,,,,,0,0,0,0,NDP,1
1258440535402065920,,,2,,,,,0,0,0,0,NDP,1
1161332556312326144,,,2,,,,,0,0,0,0,NDP,1
1037451553035235328,,,2,,,,,0,0,0,0,NDP,1
1249204176548245504,,,2,,,,,0,0,0,0,NDP,1
1297554634182209537,,,2,,,,,0,2,2,0,NDP,1
1145662294849990656,,,2,,,,,0,0,0,0,NDP,1
865566329247608832,,,2,,,,,0,0,0,0,NDP,1
1255595348023816192,,,2,,,,,0,0,0,0,NDP,1
1262268501823303680,,,2,,,,,0,0,0,0,NDP,1
1040629333210148865,,,2,,,,,0,0,0,0,NDP,1
1163464930223435777,,,2,,,,,0,2,2,0,NDP,1
1396107226608283649,,,2,,,,,0,0,0,0,NDP,1
1269692602204532738,,,2,,,,,0,0,0,0,NDP,1
1176689353885724674,,,2,,,,,0,0,0,0,NDP,1
24219018,,,2,,,,,0,0,0,0,NDP,1
1161649331214200834,,,2,,,,,0,0,0,0,NDP,1
51514769,,,2,,,,,0,0,0,0,NDP,1
79121813,,,2,,,,,0,0,0,0,NDP,1
1270419220619309061,,,2,,,,,0,0,0,0,NDP,1
887732866423173125,,,2,,,,,0,0,0,0,NDP,1
1427044343005818885,,,2,,,,,0,2,2,0,NDP,1
2887544220,,,2,,,,,0,0,0,0,NDP,1
1153463878195589125,,,2,,,,,0,0,0,0,NDP,1
1191423138954981382,,,2,,,,,0,0,0,0,NDP,1
15715743,,,2,,,,,0,0,0,0,NDP,1
887262626,,,2,,,,,0,0,0,0,NDP,1
46919079,,,2,,,,,0,2,2,0,NDP,1
1434341584670273544,,,2,,,,,0,0,0,0,NDP,1
282111410,,,2,,,,,0,0,0,0,NDP,1
918318518,,,2,,,,,0,0,0,0,NDP,1
281587128,,,2,,,,,0,3,3,0,NDP,1
76238276,,,2,,,,,0,0,0,0,NDP,1
242798024,,,2,,,,,0,0,0,0,NDP,1
525086166,,,2,,,,,0,0,0,0,NDP,1
814493144,,,2,,,,,0,0,0,0,NDP,1
511299034,,,2,,,,,0,0,0,0,NDP,1
2931322335,,,2,,,,,0,2,2,0,NDP,1
131591657,,,2,,,,,0,0,0,0,NDP,1
142331377,,,2,,,,,0,0,0,0,NDP,1
259116532,,,2,,,,,0,0,0,0,NDP,1
2580524542,,,2,,,,,0,0,0,0,NDP,1
840470152391016448,,,2,,,,,0,0,0,0,NDP,1
900031843080192000,,,2,,,,,0,0,0,0,NDP,1
961989099623137280,,,2,,,,,0,0,0,0,NDP,1
939007961388662784,,,2,,,,,0,0,0,0,NDP,1
965478102594863104,,,2,,,,,0,4,4,0,NDP,1
907302868645953537,,,2,,,,,0,2,2,0,NDP,1
982630470008553474,,,2,,,,,0,3,3,0,NDP,1
62664213,,,2,,,,,0,0,0,0,NDP,1
57527830,,,2,,,,,0,0,0,0,NDP,1
47279641,,,2,,,,,0,0,0,0,NDP,1
20442664,,,2,,,,,0,0,0,0,NDP,1
705007146,,,2,,,,,0,0,0,0,NDP,1
1595223594,,,2,,,,,0,0,0,0,NDP,1
529665584,,,2,,,,,0,2,2,0,NDP,1
2478837301,,,2,,,,,0,0,0,0,NDP,1
302984766,,,2,,,,,0,4,4,0,NDP,1
116837959,,,2,,,,,0,0,0,0,NDP,1
511037012,,,2,,,,,0,0,0,0,NDP,1
40537685,,,2,,,,,0,0,0,0,NDP,1
750513752,,,2,,,,,0,0,0,0,NDP,1
334294620,,,2,,,,,0,2,2,0,NDP,1
263163489,,,2,,,,,0,0,0,0,NDP,1
549023337,,,2,,,,,0,0,0,0,NDP,1
20098677,,,2,,,,,0,0,0,0,NDP,1
3320688247,,,2,,,,,0,0,0,0,NDP,1
1219923578,,,2,,,,,0,0,0,0,NDP,1
4026420858,,,2,,,,,0,0,0,0,NDP,1
913714530961838080,,,2,,,,,0,0,0,0,NDP,1
1414623993529880576,,,2,,,,,0,0,0,0,NDP,1
1109676125490499584,,,2,,,,,0,0,0,0,NDP,1
1199890847954882560,,,2,,,,,0,0,0,0,NDP,1
1197522605760303104,,,2,,,,,0,0,0,0,NDP,1
1181627354621399040,,,2,,,,,0,0,0,0,NDP,1
1308274897630777344,,,2,,,,,0,0,0,0,NDP,1
1080529497152278528,,,2,,,,,0,0,0,0,NDP,1
1304185921433227264,,,2,,,,,0,0,0,0,NDP,1
994260608236376064,,,2,,,,,0,0,0,0,NDP,1
1005823371144318977,,,2,,,,,0,0,0,0,NDP,1
1432511719620988929,,,2,,,,,0,0,0,0,NDP,1
11423372,,,2,,,,,0,0,0,0,NDP,1
1300849593358471170,,,2,,,,,0,0,0,0,NDP,1
998962971517898754,,,2,,,,,0,0,0,0,NDP,1
1411006381117919235,,,2,,,,,0,0,0,0,NDP,1
106524304,,,2,,,,Activist Organization,6,0,6,0.01891,NDP,3
1261311256151183362,,,2,,,,,0,0,0,0,NDP,1
19893907,,,2,,,,,0,2,2,0,NDP,1
261729940,,,2,,,,,0,0,0,0,NDP,1
1430999852520034308,,,2,,,,,0,0,0,0,NDP,1
1438871779779530755,,,2,,,,,0,0,0,0,NDP,1
88100513,,,2,,,,,0,0,0,0,NDP,1
1201788959719936007,,,2,,,,,0,0,0,0,NDP,1
378351271,,,2,,,,,0,0,0,0,NDP,1
1249738426792005640,,,2,,,,,0,2,2,0,NDP,1
1273760349167276034,,,2,,,,,0,0,0,0,NDP,1
50319022,,,2,,,,,0,0,0,0,NDP,1
463433398,,,2,,,,,0,0,0,0,NDP,1
2247495353,,,2,,,,,0,0,0,0,NDP,1
120139457,,,2,,,,,0,0,0,0,NDP,1
2466115268,,,2,,,,,0,0,0,0,NDP,1
66334416,,,2,,,,,0,0,0,0,NDP,1
17026781,,,2,,,,,0,0,0,0,NDP,1
3226840807,,,2,,,,,0,0,0,0,NDP,1
18616042,,,2,,,,,0,0,0,0,NDP,1
87863020,,,2,,,,,0,0,0,0,NDP,1
268824309,,,2,,,,,0,0,0,0,NDP,1
1556631295,,,2,,,,,0,0,0,0,NDP,1
1071951545212723200,,,2,,,,,0,0,0,0,NDP,1
981670040062779392,,,2,,,,,0,0,0,0,NDP,1
1057988206963056640,,,2,,,,,0,0,0,0,NDP,1
902279007235858433,,,2,,,,,0,0,0,0,NDP,1
4744498950,,,2,,,,,0,0,0,0,NDP,1
1096251117745332226,,,2,,,,,0,0,0,0,NDP,1
14257934,,,2,,,,,0,0,0,0,NDP,1
4731285264,,,2,,,,,0,0,0,0,NDP,1
107900713,,,2,,,,,0,3,3,0,NDP,1
380981038,,,2,,,,,0,0,0,0,NDP,1
185290543,,,2,,,,,0,0,0,0,NDP,1
23424817,,,2,,,,,0,0,0,0,NDP,1
84447036,,,2,,,,,0,0,0,0,NDP,1
2367303485,,,2,,,,,0,0,0,0,NDP,1
547245887,,,2,,,,,0,0,0,0,NDP,1
314093378,,,2,,,,,0,0,0,0,NDP,1
19050314,,,2,,,,,0,0,0,0,NDP,1
823397168975409152,,,2,,,,,0,0,0,0,NDP,1
908018227040710656,,,2,,,,,0,0,0,0,NDP,1
865300797130764288,,,2,,,,,0,0,0,0,NDP,1
816308397360508928,,,2,,,,,0,0,0,0,NDP,1
77254498,,,2,,,,,0,2,2,0,NDP,1
3351916392,,,2,,,,,0,0,0,0,NDP,1
26840937,,,2,,,,,0,0,0,0,NDP,1
312422268,,,2,,,,,0,2,2,0,NDP,1
70315912,,,2,,,,,0,0,0,0,NDP,1
47452040,,,2,,,,Activist Organization,24,0,24,0.075638,NDP,3
290312086,,,2,,,,,0,0,0,0,NDP,1
2458783644,,,2,,,,,0,0,0,0,NDP,1
248065960,,,2,,,,,0,0,0,0,NDP,1
252399534,,,2,,,,,0,0,0,0,NDP,1
547671992,,,2,,,,,0,2,2,0,NDP,1
61542328,,,2,,,,,0,0,0,0,NDP,1
17174462,,,2,,,,,0,0,0,0,NDP,1
151547845,,,2,,,,,0,2,2,0,NDP,1
2762829798,,,2,,,,,0,0,0,0,NDP,1
2166755307,,,2,,,,,0,2,2,0,NDP,1
2440810478,,,2,,,,,0,0,0,0,NDP,1
416468980,,,2,,,,,0,3,3,0,NDP,1
22523896,,,2,,,,,0,0,0,0,NDP,1
247836666,,,2,,,,,0,0,0,0,NDP,1
285806588,,,2,,,,,0,0,0,0,NDP,1
421482494,,,2,,,,,0,3,3,0,NDP,1
942370814,,,2,,,,,0,0,0,0,NDP,1
880491635896922112,,,2,,,,,0,2,2,0,NDP,1
1438203438794412032,,,2,,,,,0,0,0,0,NDP,1
818467340895522817,,,2,,,,,0,0,0,0,NDP,1
728594002606428161,,,2,,,,,0,3,3,0,NDP,1
1338474046095233026,,,2,,,,,0,0,0,0,NDP,1
1416921060788801539,,,2,,,,,0,0,0,0,NDP,1
1404102585317986308,,,2,,,,,0,0,0,0,NDP,1
1438198932606160901,,,2,,,,,0,0,0,0,NDP,1
1424060815947206662,,,2,,,,,0,2,2,0,NDP,1
1161351506983038976,,,2,,,,,0,0,0,0,NDP,1
826573520238948353,,,2,,,,,0,0,0,0,NDP,1
1390840055200108546,,,2,,,,,0,0,0,0,NDP,1
1416997300199641091,,,2,,,,,0,0,0,0,NDP,1
1100509588175097860,,,2,,,,,0,0,0,0,NDP,1
1236010900693356549,,,2,,,,,0,0,0,0,NDP,1
1293199610178080775,,,2,,,,,0,0,0,0,NDP,1
1271509161717706760,,,2,,,,,0,2,2,0,NDP,1
1250830543119319042,,,2,,,,,0,2,2,0,NDP,1
19853321,,,2,,,,,0,2,2,0,NDP,1
1304210384367349770,,,2,,,,,0,0,0,0,NDP,1
915991337933078531,,,2,,,,,0,0,0,0,NDP,1
1363912931151384588,,,2,,,,,0,0,0,0,NDP,1
471625743,,,2,,,,,0,0,0,0,NDP,1
21508112,,,2,,,,,0,0,0,0,NDP,1
1419756165055975441,,,2,,,,,0,0,0,0,NDP,1
1424797446845173778,,,2,,,,,0,0,0,0,NDP,1
1419998048562909204,,,2,,,,,0,0,0,0,NDP,1
275836959,,,2,,,,,0,0,0,0,NDP,1
386330680,,,2,,,,,0,0,0,0,NDP,1
334950457,,,2,,,,,0,0,0,0,NDP,1
2711875642,,,2,,,,,0,0,0,0,NDP,1
256069692,,,2,,,,,0,3,3,0,NDP,1
1309184065,,,2,,,,,0,0,0,0,NDP,1
862703683,,,2,,,,,0,0,0,0,NDP,1
243912778,,,2,,,,,0,0,0,0,NDP,1
331067472,,,2,,,,,0,0,0,0,NDP,1
102887506,,,2,,,,,0,0,0,0,NDP,1
431673426,,,2,,,,,0,0,0,0,NDP,1
1367920728,,,2,,,,,0,0,0,0,NDP,1
625193066,,,2,,,,,0,0,0,0,NDP,1
1353027698,,,2,,,,,0,0,0,0,NDP,1
4159606899,,,2,,,,,0,0,0,0,NDP,1
1601728627,,,2,,,,,0,0,0,0,NDP,1
831084798621782016,,,2,,,,,0,0,0,0,NDP,1
1280249212567818240,,,2,,,,,0,0,0,0,NDP,1
719223022813450240,,,2,,,,,0,0,0,0,NDP,1
1259289117805776896,,,2,,,,,0,0,0,0,NDP,1
1012406984719470592,,,2,,,,,0,0,0,0,NDP,1
718873385346797569,,,2,,,,,0,0,0,0,NDP,1
1120085915710263297,,,2,,,,,0,0,0,0,NDP,1
1233196108211294209,,,2,,,,,0,0,0,0,NDP,1
922963142300143616,,,2,,,,,0,0,0,0,NDP,1
1144704604442988544,,,2,,,,,0,2,2,0,NDP,1
120320139,,,2,,,,,0,0,0,0,NDP,1
1201532829860892673,,,2,,,,,0,0,0,0,NDP,1
233164948,,,2,,,,,0,0,0,0,NDP,1
128290965,,,2,,,,,0,0,0,0,NDP,1
246116520,,,2,,,,,0,0,0,0,NDP,1
16552108,,,2,,,,,0,2,2,0,NDP,1
4096225454,,,2,,,,,0,0,0,0,NDP,1
195899568,,,2,,,,,0,0,0,0,NDP,1
2813399220,,,2,,,,,0,0,0,0,NDP,1
1413820603,,,2,,,,,0,0,0,0,NDP,1
833818813,,,2,,,,,0,0,0,0,NDP,1
608694463,,,2,,,,,0,0,0,0,NDP,1
2253795524,,,2,,,,,0,0,0,0,NDP,1
2293461198,,,2,,,,,0,0,0,0,NDP,1
2289086672,,,2,,,,,0,0,0,0,NDP,1
4168143058,,,2,,,,,0,0,0,0,NDP,1
2465329364,,,2,,,,,0,0,0,0,NDP,1
3567831,,,2,,,,,0,0,0,0,NDP,1
262910171,,,2,,,,,0,0,0,0,NDP,1
1633538270,,,2,,,,,0,0,0,0,NDP,1
187805921,,,2,,,,,0,0,0,0,NDP,1
14799078,,,2,,,,,0,0,0,0,NDP,1
214708464,,,2,,,,,0,0,0,0,NDP,1
2552770807,,,2,,,,,0,0,0,0,NDP,1
558330112,,,2,,,,,0,0,0,0,NDP,1
771389564736905216,,,2,,,,,0,0,0,0,NDP,1
761458169386246144,,,2,,,,,0,0,0,0,NDP,1
825749016487010304,,,2,,,,,0,0,0,0,NDP,1
16240926,,,2,,,,,0,0,0,0,NDP,1
2715275551,,,2,,,,Activist Organization,18,0,18,0.086319,NDP,3
252875042,,,2,,,,,0,0,0,0,NDP,1
24752425,,,2,,,,,0,0,0,0,NDP,1
2380853546,,,2,,,,,0,0,0,0,NDP,1
27013422,,,2,,,,,0,0,0,0,NDP,1
72339761,,,2,,,,,0,0,0,0,NDP,1
1164864823882067968,,,2,,,,,0,2,2,0,NDP,1
729194378779078656,,,2,,,,,0,2,2,0,NDP,1
1123297838333603840,,,2,,,,,0,0,0,0,NDP,1
846920964113870848,,,2,,,,,0,0,0,0,NDP,1
266580278,,,2,,,,,0,2,2,0,NDP,1
3024400694,,,2,,,,,0,0,0,0,NDP,1
212463932,,,2,,,,,0,3,3,0,NDP,1
22491454,,,2,,,,,0,0,0,0,NDP,1
2699710783,,,2,,,,,0,0,0,0,NDP,1
279195976,,,2,,,,,0,0,0,0,NDP,1
1053529093285785601,,,2,,,,,0,0,0,0,NDP,1
1151231204923977729,,,2,,,,,0,0,0,0,NDP,1
1957597519,,,2,,,,,0,0,0,0,NDP,1
164368721,,,2,,,,,0,0,0,0,NDP,1
1024651602,,,2,,,,,0,0,0,0,NDP,1
39268708,,,2,,,,,0,0,0,0,NDP,1
15257975,,,2,,,,,0,2,2,0,NDP,1
94712187,,,2,,,,,0,0,0,0,NDP,1
2157244796,,,2,,,,,0,0,0,0,NDP,1
1305607384358727680,,,2,,,,,0,2,2,0,NDP,1
1310374181687537664,,,2,,,,,0,0,0,0,NDP,1
756909131533922304,,,2,,,,,0,0,0,0,NDP,1
847251704068190208,,,2,,,,,0,2,2,0,NDP,1
1265350869391781888,,,2,,,,,0,0,0,0,NDP,1
958043434568134656,,,2,,,,,0,0,0,0,NDP,1
870842873628864513,,,2,,,,,0,0,0,0,NDP,1
27652488,,,2,,,,,0,0,0,0,NDP,1
1260759194833006593,,,2,,,,,0,0,0,0,NDP,1
1257536517141966848,,,2,,,,,0,2,2,0,NDP,1
1253397325893873665,,,2,,,,,0,0,0,0,NDP,1
975860978830028801,,,2,,,,,0,0,0,0,NDP,1
2748289416,,,2,,,,,0,0,0,0,NDP,1
1239656154541600769,,,2,,,,,0,0,0,0,NDP,1
962255435766968322,,,2,,,,,0,0,0,0,NDP,1
624619918,,,2,,,,,0,0,0,0,NDP,1
1242785654368382979,,,2,,,,,0,0,0,0,NDP,1
867807149279162372,,,2,,,,,0,0,0,0,NDP,1
55841183,,,2,,,,,0,0,0,0,NDP,1
51311010,,,2,,,,,0,0,0,0,NDP,1
2221666722,,,2,,,,,0,2,2,0,NDP,1
84734389,,,2,,,,,0,2,2,0,NDP,1
3368587707,,,2,,,,,0,0,0,0,NDP,1
22630846,,,2,,,,,0,0,0,0,NDP,1
476484031,,,2,,,,,0,0,0,0,NDP,1
1881851268,,,2,,,,,0,0,0,0,NDP,1
208540102,,,2,,,,,0,0,0,0,NDP,1
2923254216,,,2,,,,,0,0,0,0,NDP,1
24728011,,,2,,,,,0,0,0,0,NDP,1
80728527,,,2,,,,,0,3,3,0,NDP,1
