Id,Label,timeset,twittername,first name,last name,political affiliation
603869730,,,,,,
1004177171122798592,,,,,,
904897416536707073,,,,,,
1676832624,,,,,,
407087929,,,,,,
1044416975068258305,,,,,,
42195974,,,,,,
1347562075,,,,,,
760213207332052995,,,,,,
123588122,,,,,,
160461968,,,,,,
1156568048360464384,,,,,,
100408891,,,,,,
1144598168757293056,,,,,,
266248376,,,,,,
30626128,,,,,,
242619951,,,,,,
19517012,,,,,,
1057957664641167360,,,,,,
1899444415,,,,,,
257619259,,,,,,
1036816881347219457,,,,,,
1382036918112825351,,,,,,
1107097120467750913,,,,,,
1206399787718914058,,,,,,
845379802366447617,,,,,,
69744142,,,,,,
608540016,,,,,,
285190720,,,,,,
2885608576,,,,,,
1051169034539020289,,,,,,
1304119333036027904,,,,,,
19103672,,,,,,
745386523869143043,,,,,,
773720455643561984,,,,,,
785546413274914816,,,,,,
1250876048499228672,,,,,,
292480113,,,,,,
169163407,,,,,,
519750654,,,,,,
1243022499001991168,,,,,,
107683097,,,,,,
1340647489,,,,,,
383035135,,,,,,
98917607,,,,,,
1098431118,,,,,,
61400647,,,,,,
1430767913108180998,,,,,,
750667183865331712,,,,,,
799925399241097216,,,,,,
1326638768921735175,,,,,,
707654288999325696,,,,,,
1415776427992129538,,,,,,
533641821,,,,,,
3237611533,,,,,,
301735808,,,,,,
14600723,,,,,,
260543935,,,,,,
793793795997462528,,,,,,
1047540529490264065,,,,,,
1246842814568239105,,,,,,
367512519,,,,,,
276233004,,,,,,
2270470526,,,,,,
30096900,,,,,,
1436645135916453889,,,,,,
1368498204879114240,,,,,,
955886730237874181,,,,,,
1334551348235264000,,,,,,
362257145,,,,,,
452877328,,,,,,
161226001,,,,,,
244516354,,,,,,
166790278,,,,,,
80702644,,,,,,
4867340667,,,,,,
2575105178,,,,,,
1445773757478359044,,,,,,
611777769,,,,,,
307441302,,,,,,
2748908419,,,,,,
64819384,,,,,,
32480499,,,,,,
60597469,,,,,,
2322742226,,,,,,
131475986,,,,,,
2819598111,,,,,,
1089984351050350593,,,,,,
1720325022,,,,,,
836569810691575810,,,,,,
870258986,,,,,,
2786190433,,,,,,
1054831685571887106,,,,,,
758814776566816768,,,,,,
1353317819245420544,,,,,,
857503261,,,,,,
1263095479996493824,,,,,,
1373274654186434562,,,,,,
63772479,,,,,,
2263611764,,,,,,
771414505276309504,,,,,,
821505341322121216,,,,,,
1140603291891642369,,,,,,
465605743,,,,,,
227826524,,,,,,
3094528471,,,,,,
37347478,,,,,,
36740652,,,,,,
1121808544377053185,,,,,,
398214539,,,,,,
1415746394871189504,,,,,,
1060687665559855104,,,,,,
207968839,,,,,,
624185705,,,,,,
385159068,,,,,,
1139377922093936642,,,,,,
3222636528,,,,,,
429508290,,,,,,
4284943934,,,,,,
30010915,,,,,,
2329017175,,,,,,
177416339,,,,,,
463425568,,,,,,
1257065247908737026,,,,,,
16415783,,,,,,
1163536081,,,,,,
756134750746619905,,,,,,
161783335,,,,,,
3339002073,,,,,,
3312452261,,,,,,
66109094,,,,,,
806214844387098624,,,,,,
328567181,,,,,,
293050523,,,,,,
140487956,,,,,,
2188488030,,,,,,
534950716,,,,,,
225904281,,,,,,
379008073,,,,,,
518689876,,,,,,
44458195,,,,,,
16958880,,,,,,
40486417,,,,,,
1154907475705061376,,,,,,
1023646675880091649,,,,,,
36972542,,,,,,
81160041,,,,,,
2202236205,,,,,,
2807877440,,,,,,
574900083,,,,,,
98949998,,,,,,
3561124332,,,,,,
928407559,,,,,,
1334193881093726209,,,,,,
21305650,,,,,,
1209377697383636993,,,,,,
1333233108947251201,,,,,,
1171277462770073600,,,,,,
250776493,,,,,,
1483413924,,,,,,
2778394856,,,,,,
1303724385287634944,,,,,,
774190671016198144,,,,,,
1247908888646569987,,,,,,
1292480797660909569,,,,,,
1327744944086257666,,,,,,
1265229076626919426,,,,,,
787837331864563714,,,,,,
3103894633,,,,,,
21355964,,,,,,
59473944,,,,,,
525178111,,,,,,
288522006,,,,,,
3381891677,,,,,,
260860154,,,,,,
1429623974074351618,,,,,,
75914217,,,,,,
1001886746852937728,,,,,,
522621936,,,,,,
1095907538,,,,,,
81183666,,,,,,
3496787132,,,,,,
2514594099,,,,,,
1098067375759360000,,,,,,
1860475705,,,,,,
1467397531,,,,,,
115946871,,,,,,
1237561183848333318,,,,,,
1369587692460253184,,,,,,
28321355,,,,,,
1094348418657460224,,,,,,
1217047945541046274,,,,,,
115539859,,,,,,
1290076065352896512,,,,,,
576605854,,,,,,
566525251,,,,,,
189406309,,,,,,
79709538,,,,,,
518931960,,,,,,
1216021034643705856,,,,,,
111695410,,,,,,
387363418,,,,,,
42141479,,,,,,
357958653,,,,,,
24631971,,,,,,
3055684983,,,,,,
1388522541858254851,,,,,,
1013526907969724416,,,,,,
9898272,,,,,,
1250135497118228485,,,,,,
930557785808523265,,,,,,
952247125185720320,,,,,,
20229729,,,,,,
1303063494468788226,,,,,,
33061603,,,,,,
1401102261946884098,,,,,,
1450117208,,,,,,
115896286,,,,,,
2172301957,,,,,,
2904173352,,,,,,
1021254438462210048,,,,,,
2813519606,,,,,,
244635844,,,,,,
248568868,,,,,,
1009629964998709248,,,,,,
1311765217752371210,,,,,,
818800320386072576,,,,,,
37987143,,,,,,
1096205507348623360,,,,,,
1342069742,,,,,,
148418070,,,,,,
112815157,,,,,,
54837922,,,,,,
1444654432453529609,,,,,,
868099546609577993,,,,,,
61520162,,,,,,
55468747,,,,,,
29252601,,,,,,
1367507714998472711,,,,,,
218325978,,,,,,
1554026516,,,,,,
227523961,,,,,,
4336807819,,,,,,
2841353476,,,,,,
545652293,,,,,,
1080465239538229248,,,,,,
854726042958934016,,,,,,
933016350615834624,,,,,,
29017104,,,,,,
477327043,,,,,,
326564502,,,,,,
4126010893,,,,,,
437237491,,,,,,
705988054578630656,,,,,,
4246344549,,,,,,
515619336,,,,,,
217895850,,,,,,
1176572359974772749,,,,,,
617819307,,,,,,
446268135,,,,,,
357141722,,,,,,
21147035,,,,,,
43699465,,,,,,
22590881,,,,,,
2228866291,,,,,,
598452532,,,,,,
97588746,,,,,,
67577921,,,,,,
1151632154,,,,,,
1247742666911232001,,,,,,
902246790,,,,,,
1181396610145832960,,,,,,
1042860496892772352,,,,,,
16320622,,,,,,
915573469475110913,,,,,,
1607257484,,,,,,
32948422,,,,,,
394797180,,,,,,
1074091746521427969,,,,,,
1155716924103450624,,,,,,
1132367214944899072,,,,,,
2237879003,,,,,,
80594947,,,,,,
467030775,,,,,,
188359178,,,,,,
1447578002456555520,,,,,,
1095761613741801473,,,,,,
1390749417259556870,,,,,,
33598073,,,,,,
76032091,,,,,,
700492927,,,,,,
61822213,,,,,,
891624804486434817,,,,,,
1527907526,,,,,,
1607554447,,,,,,
608614700,,,,,,
14817520,,,,,,
151616918,,,,,,
124368068,,,,,,
94159959,,,,,,
826940427974672384,,,,,,
1959697782,,,,,,
2345946708,,,,,,
3385772893,,,,,,
1374503986967973892,,,,,,
263383076,,,,,,
94375347,,,,,,
859437797823918081,,,,,,
474314181,,,,,,
272656321,,,,,,
1037289684383105024,,,,,,
727335453276405761,,,,,,
33437013,,,,,,
76722664,,,,,,
574122321,,,,,,
552761766,,,,,,
559474664,,,,,,
108912964,,,,,,
34797684,,,,,,
1017182682,,,,,,
965797076436217857,,,,,,
4610971101,,,,,,
2806025053,,,,,,
1016344074,,,,,,
995724444894195713,,,,,,
974124934971584512,,,,,,
787540741,,,,,,
281221725,,,,,,
1084139348,,,,,,
536780214,,,,,,
1302512017450971136,,,,,,
247897149,,,,,,
1166069236571226113,,,,,,
1393599295987716096,,,,,,
32292352,,,,,,
817946592,,,,,,
747151042253590529,,,,,,
717397976,,,,,,
1419992380422373376,,,,,,
351909182,,,,,,
3215021121,,,,,,
2179985958,,,,,,
1358263463370498048,,,,,,
473687952,,,,,,
16958167,,,,,,
268089441,,,,,,
1258043434801250304,,,,,,
1940163871,,,,,,
1852026889,,,,,,
193246596,,,,,,
1426573306325577733,,,,,,
1423784521976193031,,,,,,
1197389912821116929,,,,,,
1010801534656016385,,,,,,
561133976,,,,,,
135997305,,,,,,
246242542,,,,,,
959616290,,,,,,
3222916362,,,,,,
126366102,,,,,,
21499014,,,,,,
63538801,,,,,,
3452609901,,,,,,
1027928327259009026,,,,,,
2499765411,,,,,,
387818233,,,,,,
3016644136,,,,,,
343324476,,,,,,
548833557,,,,,,
16977860,,,,,,
205535583,,,,,,
557432349,,,,,,
1420776047436566531,,,,,,
44030462,,,,,,
352522038,,,,,,
1250243588514099201,,,,,,
194562157,,,,,,
258554207,,,,,,
281574433,,,,,,
2356255075,,,,,,
773820109,,,,,,
767799444993638400,,,,,,
735535180237148160,,,,,,
818223001,,,,,,
800221790354030592,,,,,,
1539786830,,,,,,
2504595173,,,,,,
1177645565028569091,,,,,,
47509891,,,,,,
1296385516846317568,,,,,,
911756586170896384,,,,,,
22296933,,,,,,
18540267,,,,,,
91942071,,,,,,
1135994998724452352,,,,,,
15557829,,,,,,
3210979450,,,,,,
3187036970,,,,,,
14968594,,,,,,
809384904467316736,,,,,,
147446901,,,,,,
1221508795018379266,,,,,,
436077930,,,,,,
277276615,,,,,,
1287874662827950081,,,,,,
37740276,,,,,,
295849676,,,,,,
2562075345,,,,,,
803742445280194560,,,,,,
576797963,,,,,,
611244326,,,,,,
125736340,,,,,,
114042301,,,,,,
149610000,,,,,,
1331901687024349185,,,,,,
783308042309767168,,,,,,
1425905213815365634,,,,,,
361577914,,,,,,
1443532517164785664,,,,,,
26945306,,,,,,
392903689,,,,,,
1020805591,,,,,,
59337169,,,,,,
73154696,,,,,,
1226745896,,,,,,
83265746,,,,,,
3434857138,,,,,,
376539606,,,,,,
1368556596,,,,,,
1400905029087813634,,,,,,
106515659,,,,,,
23281420,,,,,,
2601405631,,,,,,
19561169,,,,,,
1296781876716240896,,,,,,
21435492,,,,,,
114268227,,,,,,
33047300,,,,,,
423241704,,,,,,
51325250,,,,,,
1259816940844937217,,,,,,
1196506051467763712,,,,,,
3497211396,,,,,,
937771575104778240,,,,,,
418159540,,,,,,
33238876,,,,,,
744220610134413313,,,,,,
18535591,,,,,,
184164307,,,,,,
1379603133584785408,,,,,,
164824407,,,,,,
168653579,,,,,,
1417305223983419394,,,,,,
1204543129321398276,,,,,,
1008882334517653507,,,,,,
2740832577,,,,,,
891021947370340352,,,,,,
860021480,,,,,,
1164918752774934528,,,,,,
1218596758252552195,,,,,,
204488460,,,,,,
15827727,,,,,,
1609094347,,,,,,
369095421,,,,,,
167137696,,,,,,
1386245617920401408,,,,,,
3952363934,,,,,,
968892402,,,,,,
312037303,,,,,,
267966719,,,,,,
73606743,,,,,,
216889136,,,,,,
374155276,,,,,,
838462542,,,,,,
342138959,,,,,,
143107317,,,,,,
26742720,,,,,,
227043454,,,,,,
868435476,,,,,,
932975444,,,,,,
988393705324199936,,,,,,
1056278872562356224,,,,,,
1184486462,,,,,,
277999060,,,,,,
1101228907041378310,,,,,,
358355410,,,,,,
627995940,,,,,,
49343893,,,,,,
89214032,,,,,,
56129549,,,,,,
2734901074,,,,,,
48097983,,,,,,
3905109262,,,,,,
914279342548676609,,,,,,
1428126896,,,,,,
1423952253459877891,,,,,,
2834844584,,,,,,
1000417428961091584,,,,,,
38081828,,,,,,
2261907254,,,,,,
128928750,,,,,,
725344850414043136,,,,,,
2213623135,,,,,,
813425456909324289,,,,,,
29935256,,,,,,
1109076731028070400,,,,,,
24042574,,,,,,
56603141,,,,,,
1369435459684884481,,,,,,
1055519446817632256,,,,,,
1058452748335792128,,,,,,
1036065331423281152,,,,,,
3635505735,,,,,,
4763263992,,,,,,
2523781549,,,,,,
205404294,,,,,,
1439376816809005056,,,,,,
1198510648004694016,,,,,,
989269963,,,,,,
1386782615554953229,,,,,,
1163650572,,,,,,
1162280883316875264,,,,,,
2515879086,,,,,,
2340455210,,,,,,
354552425,,,,,,
53313796,,,,,,
286320498,,,,,,
27065764,,,,,,
67044683,,,,,,
244242483,,,,,,
1343377520,,,,,,
768617853138374656,,,,,,
36446781,,,,,,
909881034,,,,,,
167424888,,,,,,
2803772030,,,,,,
2875818725,,,,,,
2809579420,,,,,,
915335994785792001,,,,,,
1001630142651920384,,,,,,
60371360,,,,,,
701485721165684736,,,,,,
34086707,,,,,,
1172542784206757891,,,,,,
3315869849,,,,,,
173866824,,,,,,
30679892,,,,,,
1433104422830100482,,,,,,
1405315000227532804,,,,,,
1208769931925319681,,,,,,
398063433,,,,,,
24006570,,,,,,
42284724,,,,,,
403770456,,,,,,
868647363342159872,,,,,,
1279646890561138688,,,,,,
855077821248667649,,,,,,
328857109,,,,,,
1103976807651520512,,,,,,
71665807,,,,,,
66268665,,,,,,
1445131045595189254,,,,,,
419972588,,,,,,
1031340716,,,,,,
275002349,,,,,,
404874684,,,,,,
20172701,,,,,,
861416960164286466,,,,,,
896617911921594370,,,,,,
1157339214343757831,,,,,,
1601312785,,,,,,
3450239837,,,,,,
1381116951901114368,,,,,,
246426805,,,,,,
337948461,,,,,,
194189860,,,,,,
2810162272,,,,,,
324026168,,,,,,
2841398177,,,,,,
1238510179718742024,,,,,,
190745837,,,,,,
377985720,,,,,,
1240786129126936577,,,,,,
3004162563,,,,,,
368407265,,,,,,
872468909588447232,,,,,,
58806829,,,,,,
1195188781147709440,,,,,,
738099751585996801,,,,,,
1209229842,,,,,,
34953198,,,,,,
1016699198794854401,,,,,,
304203367,,,,,,
500393256,,,,,,
171209642,,,,,,
55276113,,,,,,
1145763823,,,,,,
3827985089,,,,,,
1149316040947576833,,,,,,
472212001,,,,,,
20635755,,,,,,
1234240387033661440,,,,,,
1086224065,,,,,,
1054951695359377414,,,,,,
2981748737,,,,,,
1467415686,,,,,,
3178310229,,,,,,
883270158,,,,,,
1401196094713958403,,,,,,
160667143,,,,,,
958059691,,,,,,
1517785830,,,,,,
3817272275,,,,,,
1173487902,,,,,,
1350875772,,,,,,
1759535042,,,,,,
3956879655,,,,,,
916458827087777793,,,,,,
395523305,,,,,,
2207862536,,,,,,
4635167687,,,,,,
1424796524723294215,,,,,,
1287165872,,,,,,
804025676626067459,,,,,,
898315524,,,,,,
3027131033,,,,,,
339724344,,,,,,
2846663385,,,,,,
90732175,,,,,,
210662301,,,,,,
123110855,,,,,,
3044664527,,,,,,
1381323946612637700,,,,,,
835869142288850944,,,,,,
932140800,,,,,,
217245691,,,,,,
911059664497971200,,,,,,
2422659372,,,,,,
1059637721071636480,,,,,,
727277222,,,,,,
1223858724386877442,,,,,,
1034295964582854656,,,,,,
78344028,,,,,,
728639050119303168,,,,,,
293271375,,,,,,
2973514391,,,,,,
277727063,,,,,,
460377574,,,,,,
102004865,,,,,,
856540080009334784,,,,,,
191089123,,,,,,
21718940,,,,,,
26181736,,,,,,
500660249,,,,,,
1339256127469449221,,,,,,
32578044,,,,,,
446586825,,,,,,
263984652,,,,,,
739833663353917440,,,,,,
543634389,,,,,,
803608603349422080,,,,,,
3196494064,,,,,,
18659109,,,,,,
217548314,,,,,,
20307719,,,,,,
718267455815229444,,,,,,
1304780117672161280,,,,,,
16229679,,,,,,
4393812736,,,,,,
1000802060080762880,,,,,,
1213809900435857408,,,,,,
18076838,,,,,,
1367785509146263555,,,,,,
820744090631475200,,,,,,
49656635,,,,,,
73723099,,,,,,
28553817,,,,,,
405153459,,,,,,
279623396,,,,,,
568728759,,,,,,
718395037,,,,,,
1381876639,,,,,,
1514706787,,,,,,
4831292559,,,,,,
146147553,,,,,,
1426385959088795653,,,,,,
717842006576349184,,,,,,
1733400792,,,,,,
188738602,,,,,,
3225863993,,,,,,
742829636,,,,,,
3394611485,,,,,,
16229199,,,,,,
1382135452015210497,,,,,,
1474351362,,,,,,
844204012798984194,,,,,,
1121623072815992833,,,,,,
161562952,,,,,,
47956279,,,,,,
137734273,,,,,,
490440847,,,,,,
21420314,,,,,,
159960549,,,,,,
1184831003266867205,,,,,,
33748570,,,,,,
900993517,,,,,,
118952409,,,,,,
9606552,,,,,,
1928505918,,,,,,
1200800036331966464,,,,,,
21056196,,,,,,
256218654,,,,,,
2416893024,,,,,,
742194840792932353,,,,,,
270681057,,,,,,
1286722126024781830,,,,,,
25206117,,,,,,
1399544098260979717,,,,,,
69748811,,,,,,
24980737,,,,,,
1950362413,,,,,,
1154768018804809728,,,,,,
1311733610,,,,,,
225702191,,,,,,
33426981,,,,,,
2746778662,,,,,,
241640955,,,,,,
928978273626968064,,,,,,
990062296943726592,,,,,,
1393995874846613510,,,,,,
904983531553775616,,,,,,
3691095076,,,,,,
17829189,,,,,,
1406743252212994049,,,,,,
1442076364501180423,,,,,,
609606631,,,,,,
565410230,,,,,,
633313449,,,,,,
2937275517,,,,,,
23469093,,,,,,
18248641,,,,,,
552414805,,,,,,
745300643888300032,,,,,,
948756511022600192,,,,,,
48518723,,,,,,
313021214,,,,,,
4257281248,,,,,,
1395386306071498768,,,,,,
1141357614,,,,,,
480908856,,,,,,
127707268,,,,,,
702921372599656448,,,,,,
382786654,,,,,,
92920967,,,,,,
823593100908040193,,,,,,
564376906,,,,,,
1134331250842451969,,,,,,
393195013,,,,,,
3116281316,,,,,,
1132435834257399810,,,,,,
748620770037874688,,,,,,
4879072019,,,,,,
1395573282,,,,,,
1267982563,,,,,,
296907422,,,,,,
277355379,,,,,,
1384630948591902721,,,,,,
1399195540093554688,,,,,,
11211852,,,,,,
776959799871303681,,,,,,
349453445,,,,,,
1869443246,,,,,,
1150176744177045504,,,,,,
1263841933090308102,,,,,,
1375070580358152193,,,,,,
1126937736122982401,,,,,,
1179831200476794880,,,,,,
1184773766,,,,,,
1206708195118370817,,,,,,
294405740,,,,,,
731034620,,,,,,
108710103,,,,,,
5548282,,,,,,
59936143,,,,,,
1358117090268446721,,,,,,
1058550589,,,,,,
193706585,,,,,,
62018616,,,,,,
1445905244500676608,,,,,,
14050532,,,,,,
1613440789,,,,,,
492909056,,,,,,
777967966600175616,,,,,,
1353479620646080516,,,,,,
1259833261376901121,,,,,,
1227962762233548800,,,,,,
792395212136017920,,,,,,
2591497068,,,,,,
4017242955,,,,,,
1298953062502014976,,,,,,
322508230,,,,,,
735291795764957186,,,,,,
4295586803,,,,,,
2610160608,,,,,,
937787097120899073,,,,,,
1348229244183322624,,,,,,
1424634156496027656,,,,,,
1168889689,,,,,,
3151794084,,,,,,
1017375667296591878,,,,,,
1227472004384727046,,,,,,
1347142239630225408,,,,,,
131223451,,,,,,
1165031734838276097,,,,,,
2423963544,,,,,,
1345723594752446465,,,,,,
714086898,,,,,,
308428507,,,,,,
414543613,,,,,,
2439917222,,,,,,
2829326083,,,,,,
1666873268,,,,,,
132246530,,,,,,
820826373916921856,,,,,,
2991444039,,,,,,
316574958,,,,,,
4676368926,,,,,,
863394595228585987,,,,,,
772426362485350400,,,,,,
1108946653506002946,,,,,,
1198658332073938944,,,,,,
17686171,,,,,,
1464864302,,,,,,
424352276,,,,,,
356528936,,,,,,
1043500174247641088,,,,,,
1272195427828297728,,,,,,
2923548847,,,,,,
703859798538780674,,,,,,
1417485200486027272,,,,,,
1345618132996509696,,,,,,
888275165217406978,,,,,,
886811694353264640,,,,,,
3649639092,,,,,,
705351206395207680,,,,,,
1199298527710416896,,,,,,
1161709863396958209,,,,,,
1439897031380668416,,,,,,
1410586984247029761,,,,,,
2204603143,,,,,,
775501047120953344,,,,,,
857767183182684160,,,,,,
2608278954,,,,,,
1271686484320350209,,,,,,
505441579,,,,,,
1373635835355045898,,,,,,
784113608414392323,,,,,,
512897789,,,,,,
1290301285728567302,,,,,,
1302143403736481797,,,,,,
166207562,,,,,,
995895483389304832,,,,,,
2416987094,,,,,,
1429199892497543174,,,,,,
1334367205169905664,,,,,,
1892889174,,,,,,
2783465111,,,,,,
102944946,,,,,,
860444010812514304,,,,,,
1030168238011731968,,,,,,
128786520,,,,,,
820223661525389312,,,,,,
1381917689287876608,,,,,,
69874367,,,,,,
831903527362400260,,,,,,
1001727838133796864,,,,,,
1144203889949831169,,,,,,
3314500315,,,,,,
860391395428671489,,,,,,
1083319531198603264,,,,,,
1324334436,,,,,,
998370119561695232,,,,,,
27543057,,,,,,
388280935,,,,,,
74883793,,,,,,
185265486,,,,,,
1464710695,,,,,,
237008509,,,,,,
2997369643,,,,,,
738090781651697664,,,,,,
456210920,,,,,,
967722732090732546,,,,,,
64044209,,,,,,
1216745611199905793,,,,,,
274004832,,,,,,
33908144,,,,,,
242705938,,,,,,
42247052,,,,,,
34947566,,,,,,
106769241,,,,,,
42183750,,,,,,
116378790,,,,,,
827073805,,,,,,
765510378260357125,,,,,,
188637506,,,,,,
43304756,,,,,,
82149920,,,,,,
2723248116,,,,,,
1427428437333995550,,,,,,
916217628129218560,,,,,,
709748036226957312,,,,,,
385791673,,,,,,
2717141005,,,,,,
804326064294129664,,,,,,
1330278595013578753,,,,,,
845793992,,,,,,
1278213921468342275,,,,,,
1266878041868959744,,,,,,
47215727,,,,,,
1223999665189900289,,,,,,
115253470,,,,,,
21453685,,,,,,
1030579315203878912,,,,,,
2982747256,,,,,,
1614204878,,,,,,
377716444,,,,,,
1017187925182869504,,,,,,
1356320875952427008,,,,,,
632082816,,,,,,
220133118,,,,,,
1148016840389480448,,,,,,
914207588979544065,,,,,,
456361587,,,,,,
78951426,,,,,,
3050965025,,,,,,
1172180845853122560,,,,,,
936066809966616579,,,,,,
1004022175,,,,,,
978425917805481985,,,,,,
1044272266513711104,,,,,,
1366873048700313600,,,,,,
15986414,,,,,,
1193629103183806465,,,,,,
2727104911,,,,,,
4206473374,,,,,,
33335941,,,,,,
2171473181,,,,,,
1394117755381682176,,,,,,
1252293223302619137,,,,,,
229871638,,,,,,
970109612597895168,,,,,,
2672748345,,,,,,
2149157743,,,,,,
2553128006,,,,,,
2829984303,,,,,,
35911782,,,,,,
1031636594661371906,,,,,,
3171537949,,,,,,
820372049617108992,,,,,,
413578342,,,,,,
2313348246,,,,,,
314571153,,,,,,
1006026753247023107,,,,,,
327108688,,,,,,
2922369025,,,,,,
1248917771733237760,,,,,,
837425385071501312,,,,,,
760495795288276993,,,,,,
1284757639424102400,,,,,,
2880799905,,,,,,
2765280935,,,,,,
721702741450625025,,,,,,
28800501,,,,,,
1092964208730357760,,,,,,
147285577,,,,,,
238803088,,,,,,
1320493045394116611,,,,,,
935652120610705413,,,,,,
17180296,,,,,,
21235215,,,,,,
161269013,,,,,,
2909908526,,,,,,
950778122491883522,,,,,,
15190334,,,,,,
19045373,,,,,,
1084941903165042693,,,,,,
1339638313637036039,,,,,,
485544916,,,,,,
352797710,,,,,,
223606459,,,,,,
185588713,,,,,,
1100152284737085440,,,,,,
985938313784807425,,,,,,
720467439,,,,,,
18776647,,,,,,
818532975906275328,,,,,,
1381363018060161034,,,,,,
1133870300,,,,,,
754042156277493760,,,,,,
955808933104443393,,,,,,
14975580,,,,,,
29222237,,,,,,
1029020739133997056,,,,,,
2398636999,,,,,,
42957913,,,,,,
1053294163,,,,,,
1333696806782267402,,,,,,
1332842920781770753,,,,,,
549739378,,,,,,
1252868601465323522,,,,,,
127409121,,,,,,
104036460,,,,,,
718593782166458368,,,,,,
1292903672083488768,,,,,,
1288632991074394112,,,,,,
1196088434,,,,,,
842902386217693184,,,,,,
35826823,,,,,,
1257339689603825664,,,,,,
1403018971079643142,,,,,,
742419990,,,,,,
2945175660,,,,,,
1225141644414025728,,,,,,
1022624791,,,,,,
4230168979,,,,,,
1444575052872159234,,,,,,
1373270760081522689,,,,,,
1883503086,,,,,,
1441477945567047680,,,,,,
942364199644160000,,,,,,
1344052376,,,,,,
1254018918261198850,,,,,,
3374295154,,,,,,
2842108210,,,,,,
814514799879081984,,,,,,
1154882171515088898,,,,,,
1424542423913570307,,,,,,
1205246685569540097,,,,,,
331365026,,,,,,
869300015960907776,,,,,,
26294216,,,,,,
868664184,,,,,,
1429889184366534662,,,,,,
973876826564161541,,,,,,
101113338,,,,,,
353239455,,,,,,
22730871,,,,,,
344492115,,,,,,
940588105500897280,,,,,,
1332217788,,,,,,
1236419006,,,,,,
163448607,,,,,,
95744058,,,,,,
20090340,,,,,,
947948729390321670,,,,,,
262453084,,,,,,
735005968606466050,,,,,,
375977415,,,,,,
1607298926,,,,,,
1391882319070388225,,,,,,
3602291597,,,,,,
34671957,,,,,,
1426275908,,,,,,
807403196,,,,,,
1071400735928172544,,,,,,
974072056605179905,,,,,,
1146169755218456578,,,,,,
1244372887,,,,,,
17622465,,,,,,
576452704,,,,,,
2516656489,,,,,,
324703658,,,,,,
28250478,,,,,,
244863081,,,,,,
1227433586565009411,,,,,,
3694115056,,,,,,
2767149023,,,,,,
2345353339,,,,,,
387492503,,,,,,
1135229588798431232,,,,,,
2279964458,,,,,,
854102723964190720,,,,,,
161018089,,,,,,
565731151,,,,,,
173045802,,,,,,
200880994,,,,,,
4872303902,,,,,,
21147553,,,,,,
904873755125657604,,,,,,
845318650877890560,,,,,,
340359067,,,,,,
1442859286359523329,,,,,,
730587339030953985,,,,,,
1144380742119632897,,,,,,
763595413748342789,,,,,,
1291710785115361280,,,,,,
594678526,,,,,,
1368909042547105795,,,,,,
4396958260,,,,,,
843872180,,,,,,
451297395,,,,,,
851489485166706689,,,,,,
1322691025245261831,,,,,,
1179875146024325121,,,,,,
1249895126111043584,,,,,,
932785949712384000,,,,,,
4867254005,,,,,,
929150216623853569,,,,,,
2817115358,,,,,,
837070783,,,,,,
84334815,,,,,,
2841682787,,,,,,
433864333,,,,,,
1595984340,,,,,,
1354265125511983112,,,,,,
1429556228,,,,,,
1175487335749885952,,,,,,
1111464955633643525,,,,,,
84105025,,,,,,
149669949,,,,,,
933877959420551168,,,,,,
1115743411,,,,,,
932662426495078402,,,,,,
1039334366340698112,,,,,,
1064701018967920640,,,,,,
141116912,,,,,,
3395637394,,,,,,
406956528,,,,,,
1343156356392640513,,,,,,
555848992,,,,,,
958854275471495169,,,,,,
956437581331181568,,,,,,
620296387,,,,,,
989524916,,,,,,
237267492,,,,,,
4395312869,,,,,,
1327812732574371840,,,,,,
595794765,,,,,,
382864620,,,,,,
209176493,,,,,,
1327442422515765248,,,,,,
59844723,,,,,,
984087986,,,,,,
193818171,,,,,,
1357164129157410817,,,,,,
552163959,,,,,,
290791883,,,,,,
19004331,,,,,,
1606694744,,,,,,
1520790236,,,,,,
1426162251765981187,,,,,,
322879541,,,,,,
1960905264,,,,,,
899886426312941568,,,,,,
864636075309924353,,,,,,
78103711,,,,,,
589333322,,,,,,
4832314828,,,,,,
3142877576,,,,,,
2539706393,,,,,,
763377249047412736,,,,,,
571224125,,,,,,
967479117661790208,,,,,,
2497826733,,,,,,
962522162,,,,,,
41297024,,,,,,
480837710,,,,,,
315555817,,,,,,
30238286,,,,,,
1310570163033513991,,,,,,
253276673,,,,,,
162536320,,,,,,
992455366502952966,,,,,,
1346794320867840009,,,,,,
302005426,,,,,,
20706001,,,,,,
39005511,,,,,,
775350159823736832,,,,,,
226456784,,,,,,
215366318,,,,,,
403336006,,,,,,
1426427769723015170,,,,,,
1184307891412619264,,,,,,
509489122,,,,,,
1475711286,,,,,,
32212073,,,,,,
235274745,,,,,,
143449229,,,,,,
370136239,,,,,,
1132266740,,,,,,
1396663298825719813,,,,,,
1380753357296394245,,,,,,
16564344,,,,,,
1290720051738423296,,,,,,
21359391,,,,,,
116273085,,,,,,
1282356419048734722,,,,,,
2296124966,,,,,,
1533954504,,,,,,
441434232,,,,,,
1275453229166260226,,,,,,
292053307,,,,,,
25955778,,,,,,
918870668346785793,,,,,,
322905972,,,,,,
16751932,,,,,,
292628540,,,,,,
793556717766320128,,,,,,
9876522,,,,,,
131551901,,,,,,
575500205,,,,,,
1141578024703418368,,,,,,
2258425273,,,,,,
984195114447851522,,,,,,
3668254037,,,,,,
