Id,Label,timeset,twittername,first name,last name,political affiliation,betweenness_centrality,communityid,out_degree_centrality
37552089,,,,,,,411935.695588,2,0.001452
262436837,,,,,,,0,2,0.000112
1092244447184719873,,,,,,,0,2,0.000112
2548489298,,,,,,,120526.500806,2,0.000335
516915897,,,,,,,0,2,0.000112
965028316460797953,,,,,,,0,2,0.000112
195899568,,,,,,,0,2,0.000112
2432750568,,,,,,,0,2,0.000112
331067472,,,,,,,0,2,0.000112
272133230,,,,,,,107488.051695,2,0.000558
964446120402300928,,,,,,,0,2,0.000112
1573418346,,,,,,,0,2,0.000112
89496127,,,,,,,0,2,0.000112
735508941258399744,,,,,,,0,2,0.000112
542244178,,,,,,,0,2,0.000112
1005899772916477952,,,,,,,0,2,0.000112
366171300,,,,,,,12099.710264,2,0.000223
965478102594863104,,,,,,,60014.06835,2,0.000447
393713239,,,,,,,0,2,0.000112
1185972487538040832,,,,,,,0,2,0.000112
889661863100907520,,,,,,,0,2,0.000112
2813399220,,,,,,,0,2,0.000112
2436061363,,,,,,,0,2,0.000112
17900758,,,,,,,31718.269312,2,0.000335
1009115210546929664,,,,,,,0,2,0.000112
3148281878,,,,,,,0,2,0.000112
1064964294448750595,,,,,,,17361.37118,2,0.000335
814289414,,,,,,,0,2,0.000112
2896012540,,,,,,,0,2,0.000112
1280589273335500801,,,,,,,6950.506361,2,0.000223
1227766472921014272,,,,,,,3743.906735,2,0.000223
869639001400942592,,,,,,,0,2,0.000112
116679707,,,,,,,0,1,0.000112
342176065,,,,,,,0,1,0.000112
1890389540,,,,,,,0,1,0.000112
2785990732,,,,,,,0,1,0.000112
40591485,,,,,,,0,1,0.000112
3191905064,,,,,,,0,1,0.000223
237536271,,,,,,,0,1,0.000112
16982577,,,,,,,0,1,0.000112
1563418116,,,,,,,0,1,0.000112
2580573206,,,,,,,0,1,0.000112
275979196,,,,,,,0,1,0.000112
193471925,,,,,,,0,1,0.000112
53772503,,,,,,,0,1,0.000112
16195103,,,,,,,11610.44384,1,0.000223
2776775090,,,,,,,0,1,0.000112
998590102573023232,,,,,,,0,1,0.000112
179129165,,,,,,,0,1,0.000112
27101995,,,,,,,0,1,0.000112
872156101,,,,,,,0,1,0.000112
128908662,,,,,,,0,1,0.000112
363070453,,,,,,,816986.464468,1,0.002234
21221149,,,,,,,0,1,0.000112
507802048,,,,,,,0,1,0.000112
190231473,,,,,,,0,1,0.000112
993705834470367232,,,,,,,107923.210803,1,0.000447
1362286033,,,,,,,0,1,0.000112
3079986094,,,,,,,51431.289464,3,0.000335
17280115,,,,,,,0,1,0.000112
274220538,,,,,,,57281.246213,1,0.000447
51184630,,,,,,,3285.553691,13,0.000223
908811901,,,,,,,0,13,0.000112
408526152,,,,,,,0,13,0.000112
371447080,,,,,,,0,13,0.000112
2314531026,,,,,,,0,13,0.000112
1172199939243425792,,,,,,,0,13,0.000112
390392773,,,,,,,0,13,0.000112
2289973748,,,,,,,0,13,0.000112
495066576,,,,,,,63440.325893,1,0.000558
1545053600,,,,,,,409256.375997,1,0.001229
103297393,,,,,,,2094.380837,13,0.000223
1851634098,,,,,,,0,13,0.000112
398483708,,,,,,,1809.379109,2,0.000223
1313212802799206406,,,,,,,0,2,0.000112
27652488,,,,,,,0,2,0.000112
89609585,,,,,,,0,2,0.000112
44618408,,,,,,,0,2,0.000112
880491635896922112,,,,,,,53400,2,0.000223
2761710808,,,,,,,0,2,0.000112
1240867313445830656,,,,,,,0,2,0.000112
1347654502787076096,,,,,,,30436.666504,2,0.000335
982630470008553474,,,,,,,25485.005252,2,0.000335
82167100,,,,,,,0,2,0.000112
110754237,,,,,,,0,2,0.000112
768069259100622848,,,,,,,0,2,0.000112
1304210384367349770,,,,,,,0,2,0.000112
1300291239581892609,,,,,,,0,2,0.000112
2253903906,,,,,,,0,2,0.000112
78403337,,,,,,,0,2,0.000112
862703683,,,,,,,0,2,0.000112
1071951545212723200,,,,,,,0,2,0.000112
840470152391016448,,,,,,,0,2,0.000112
498423001,,,,,,,0,2,0.000112
1197522605760303104,,,,,,,0,2,0.000112
510093784,,,,,,,0,2,0.000112
447415943,,,,,,,0,2,0.000112
1201788959719936007,,,,,,,0,2,0.000112
1633538270,,,,,,,0,2,0.000112
122525211,,,,,,,0,2,0.000112
192842634,,,,,,,0,2,0.000112
551152504,,,,,,,0,2,0.000112
378351271,,,,,,,0,2,0.000112
57033548,,,,,,,0,2,0.000112
255067647,,,,,,,286857.483067,2,0.000782
719557076599619584,,,,,,,0,2,0.000112
980875592,,,,,,,0,2,0.000112
1051100859831148544,,,,,,,0,2,0.000112
2300474413,,,,,,,0,2,0.000112
1238447220,,,,,,,0,2,0.000112
994295935,,,,,,,0,2,0.000112
838098877,,,,,,,0,2,0.000112
829761553218072576,,,,,,,0,2,0.000112
951280545421410305,,,,,,,0,2,0.000112
1157684886,,,,,,,0,2,0.000112
80970676,,,,,,,0,2,0.000112
18923250,,,,,,,0,2,0.000112
1136294664,,,,,,,0,2,0.000112
951892305098788864,,,,,,,0,2,0.000112
3010143902,,,,,,,0,2,0.000112
297020666,,,,,,,98468.687968,2,0.000558
1045793762063060992,,,,,,,0,2,0.000112
98588419,,,,,,,0,2,0.000112
76179144,,,,,,,0,2,0.000112
46956207,,,,,,,0,2,0.000112
819853925184638976,,,,,,,0,2,0.000112
16552108,,,,,,,79842.002792,2,0.000223
153515520,,,,,,,0,2,0.000112
386330680,,,,,,,0,2,0.000112
2736446758,,,,,,,0,2,0.000112
35095520,,,,,,,0,2,0.000112
1239564608941113347,,,,,,,61503.566177,2,0.000335
58261480,,,,,,,0,2,0.000112
169614697,,,,,,,0,2,0.000112
1005522675761057792,,,,,,,0,2,0.000112
816308397360508928,,,,,,,0,2,0.000112
1407160205117435908,,,,,,,0,2,0.000112
1175457080561537025,,,,,,,0,2,0.000112
1011936943247101952,,,,,,,0,2,0.000112
365078935,,,,,,,0,2,0.000112
17540009,,,,,,,0,2,0.000112
49660950,,,,,,,128251.516907,2,0.000335
296549487,,,,,,,0,2,0.000112
1228605451,,,,,,,0,2,0.000112
1122706063466356737,,,,,,,0,2,0.000112
234593598,,,,,,,0,2,0.000112
1204301854433316866,,,,,,,0,2,0.000112
1204430581410353154,,,,,,,0,2,0.000112
893202244077854721,,,,,,,0,2,0.000112
22971125,,,,,,,0,2,0.000112
1193458951976869888,,,,,,,0,2,0.000112
785853390,,,,,,,0,2,0.000112
322106815,,,,,,,0,2,0.000112
1957597519,,,,,,,0,2,0.000112
1101092779378249729,,,,,,,0,2,0.000112
3331826578,,,,,,,0,2,0.000112
38720614,,,,,,,0,2,0.000112
2912843536,,,,,,,0,2,0.000112
183642459,,,,,,,0,2,0.000112
2247495353,,,,,,,0,2,0.000112
2748289416,,,,,,,0,2,0.000112
2592210108,,,,,,,0,2,0.000112
103701079,,,,,,,0,2,0.000112
1352713370772770816,,,,,,,74351.001146,2,0.000223
86410896,,,,,,,0,2,0.000112
1038301598,,,,,,,15390.922348,2,0.000223
1134248217472843787,,,,,,,0,2,0.000112
999320625117196288,,,,,,,0,2,0.000112
18390213,,,,,,,94417.866083,2,0.000447
768295011007934469,,,,,,,305180.718577,1,0.000447
1262878353431777280,,,,,,,0,2,0.000112
729232479840800768,,,,,,,0,2,0.000112
1415442622135603206,,,,,,,0,2,0.000112
346123223,,,,,,,0,2,0.000112
167912183,,,,,,,0,2,0.000112
1076249609125675010,,,,,,,0,2,0.000112
67793897,,,,,,,0,2,0.000112
823096488,,,,,,,0,2,0.000112
50154666,,,,,,,0,2,0.000112
302593437,,,,,,,128251.516907,2,0.000335
291862583,,,,,,,0,2,0.000112
168371680,,,,,,,0,2,0.000112
1251332171211644931,,,,,,,0,2,0.000112
962073414,,,,,,,0,2,0.000112
291523600,,,,,,,0,2,0.000112
277085673,,,,,,,0,2,0.000112
62664213,,,,,,,0,2,0.000112
1337551744457469952,,,,,,,0,2,0.000112
716460064039575552,,,,,,,0,2,0.000112
3007815702,,,,,,,0,2,0.000112
55819705,,,,,,,0,2,0.000112
1404102585317986308,,,,,,,0,2,0.000112
1280249212567818240,,,,,,,0,2,0.000112
740981264740679681,,,,,,,0,2,0.000112
247511435,,,,,,,0,2,0.000112
1303772129847111681,,,,,,,0,2,0.000112
1027307702047961088,,,,,,,0,2,0.000112
1020156666204090368,,,,,,,0,2,0.000112
38751529,,,,,,,0,2,0.000112
718873385346797569,,,,,,,0,2,0.000112
285806588,,,,,,,0,2,0.000112
541129316,,,,,,,0,2,0.000112
1655457050,,,,,,,0,2,0.000112
57759275,,,,,,,0,2,0.000112
824281652423753728,,,,,,,0,2,0.000112
132015712,,,,,,,0,2,0.000112
40647043,,,,,,,0,2,0.000112
12992772,,,,,,,0,2,0.000112
365132365,,,,,,,0,2,0.000112
1129088815,,,,,,,0,2,0.000112
1262268501823303680,,,,,,,0,2,0.000112
288548798,,,,,,,0,2,0.000112
87632735,,,,,,,0,11,0.000112
1252686295,,,,,,,0,11,0.000112
25333228,,,,,,,0,11,0.000112
1093876945,,,,,,,78914.152394,11,0.000223
1942350667,,,,,,,0,11,0.000112
2863551224,,,,,,,81445.50065,3,0.000558
1271987860577517568,,,,,,,0,11,0.000112
626984632,,,,,,,0,11,0.000112
237594523,,,,,,,36214.881189,1,0.000223
300638343,,,,,,,0,11,0.000112
739845530612830208,,,,,,,0,11,0.000112
715244769,,,,,,,0,11,0.000112
817207955930001409,,,,,,,0,11,0.000112
1363561650624733184,,,,,,,0,11,0.000112
212468225,,,,,,,0,11,0.000112
2673432539,,,,,,,51566.155707,11,0.000223
23601374,,,,,,,0,11,0.000112
51852542,,,,,,,0,11,0.000112
321482430,,,,,,,0,11,0.000112
1058965681671028736,,,,,,,0,11,0.000112
35617919,,,,,,,0,11,0.000112
371288369,,,,,,,0,11,0.000112
4492249646,,,,,,,0,11,0.000112
396106258,,,,,,,0,11,0.000112
2287331581,,,,,,,0,11,0.000112
150671052,,,,,,,0,11,0.000112
3302256527,,,,,,,0,11,0.000112
3269322830,,,,,,,0,11,0.000112
1364751078659477504,,,,,,,0,11,0.000112
168123931,,,,,,,0,11,0.000112
1072189285,,,,,,,0,6,0.000112
1435257575482740741,,,,,,,0,6,0.000112
1099109729308008448,,,,,,,0,6,0.000112
1366925295291424768,,,,,,,0,6,0.000112
1356073687691141121,,,,,,,0,6,0.000112
1580475270,,,,,,,0,6,0.000112
1442893993935716361,,,,,,,0,6,0.000112
392132054,,,,,,,0,6,0.000112
207703739,,,,,,,0,6,0.000112
1419489038747070467,,,,,,,0,6,0.000112
928451444633563136,,,,,,,0,6,0.000112
1119464753318043649,,,,,,,0,6,0.000112
1440690378533838857,,,,,,,0,6,0.000112
2931943245,,,,,,,0,6,0.000112
1727398412,,,,,,,0,6,0.000112
1444061901172854786,,,,,,,0,6,0.000112
2938869339,,,,,,,0,6,0.000112
1243723946660421637,,,,,,,0,6,0.000112
2476755039,,,,,,,0,6,0.000112
1331773252792770560,,,,,,,0,6,0.000112
901618905076174848,,,,,,,0,6,0.000112
339780511,,,,,,,0,6,0.000112
980817985668550656,,,,,,,0,6,0.000112
53694666,,,,,,,0,6,0.000112
1445437990940004352,,,,,,,0,6,0.000112
1243574020802367488,,,,,,,0,6,0.000112
1055536236,,,,,,,26411.919368,6,0.000223
68670486,,,,,,,0,6,0.000112
451989089,,,,,,,0,6,0.000112
1077731978,,,,,,,0,6,0.000112
1271115442573185024,,,,,,,0,6,0.000112
969744550955749383,,,,,,,0,6,0.000112
26577630,,,,,,,0,6,0.000112
1391981080945643523,,,,,,,0,6,0.000112
46232947,,,,,,,11475.92116,6,0.000223
293745266,,,,,,,0,6,0.000112
415532452,,,,,,,0,6,0.000112
3107597132,,,,,,,0,6,0.000112
1183316407104266241,,,,,,,0,6,0.000112
982472677775454209,,,,,,,0,6,0.000112
3295839203,,,,,,,0,6,0.000112
880913594531139584,,,,,,,0,6,0.000112
1911858061,,,,,,,0,6,0.000112
1097694473952342022,,,,,,,0,6,0.000112
1388650232100134915,,,,,,,0,6,0.000112
14100537,,,,,,,0,6,0.000112
820656479812227073,,,,,,,0,6,0.000112
1325249450793701376,,,,,,,0,6,0.000112
1427996716138127360,,,,,,,0,6,0.000112
1347691972358778885,,,,,,,0,6,0.000112
1365678726,,,,,,,106101.44042,2,0.000223
1295377965438644235,,,,,,,0,6,0.000112
322090834,,,,,,,0,6,0.000112
1342962255248424961,,,,,,,0,6,0.000112
1195026680609292288,,,,,,,0,6,0.000112
1116360718687690758,,,,,,,423396.397961,3,0.001005
976345683681619968,,,,,,,0,6,0.000112
366785595,,,,,,,0,6,0.000112
2849064914,,,,,,,27708.734271,6,0.000223
64123717,,,,,,,0,6,0.000112
18420573,,,,,,,0,6,0.000112
957106791753555968,,,,,,,0,6,0.000112
751054068974575616,,,,,,,0,6,0.000112
1186136760981454854,,,,,,,0,6,0.000112
854065048683204615,,,,,,,0,6,0.000112
317823907,,,,,,,0,6,0.000112
952759886,,,,,,,0,6,0.000112
474883984,,,,,,,0,6,0.000112
1258133514421239813,,,,,,,0,6,0.000112
2198792101,,,,,,,35608,6,0.000223
744660163873771520,,,,,,,0,6,0.000112
726025903,,,,,,,0,6,0.000112
1263514760584167424,,,,,,,0,6,0.000112
714569357267853312,,,,,,,330451.220389,3,0.000447
1136772811656126464,,,,,,,0,6,0.000112
270307297,,,,,,,0,6,0.000112
454774863,,,,,,,0,6,0.000112
772948513,,,,,,,0,6,0.000112
3333795492,,,,,,,340882.609891,6,0.000223
2209473078,,,,,,,0,6,0.000112
838196271571591168,,,,,,,0,6,0.000112
18386792,,,,,,,0,6,0.000112
1166799265806503936,,,,,,,0,6,0.000112
262522708,,,,,,,0,6,0.000112
1370402422062002179,,,,,,,0,6,0.000112
1429982282891239433,,,,,,,0,6,0.000112
1434265814325202944,,,,,,,0,6,0.000112
1087134051914395648,,,,,,,0,6,0.000112
791076864,,,,,,,0,6,0.000112
121949981,,,,,,,20754.342866,6,0.000223
1172475064870027264,,,,,,,0,6,0.000112
1443468994107822081,,,,,,,0,6,0.000112
941115769429024769,,,,,,,0,6,0.000112
1313732971061362690,,,,,,,0,6,0.000112
2305422800,,,,,,,0,6,0.000112
242885214,,,,,,,0,6,0.000112
1354230346586447877,,,,,,,0,6,0.000112
469747759,,,,,,,0,6,0.000112
432114850,,,,,,,0,6,0.000112
1166000110586626048,,,,,,,0,6,0.000112
884527637569323009,,,,,,,0,6,0.000112
369653658,,,,,,,0,6,0.000112
1434643524495020043,,,,,,,0,6,0.000112
75984040,,,,,,,82722.898922,6,0.000335
586195164,,,,,,,0,6,0.000112
2902344555,,,,,,,0,6,0.000112
564257648,,,,,,,0,6,0.000112
1027229536902098944,,,,,,,0,6,0.000112
2316626342,,,,,,,0,6,0.000112
1925354744,,,,,,,0,6,0.000112
958204773282533376,,,,,,,0,6,0.000112
1445751022526160908,,,,,,,0,6,0.000112
1183078912265355265,,,,,,,0,6,0.000112
98767459,,,,,,,0,6,0.000112
87297879,,,,,,,0,6,0.000112
753394222267527168,,,,,,,0,6,0.000112
373580557,,,,,,,0,6,0.000112
1430260512688902150,,,,,,,0,6,0.000112
2468436247,,,,,,,0,6,0.000112
3308781515,,,,,,,11475.92116,6,0.000223
2273880732,,,,,,,0,6,0.000112
1302114263771668481,,,,,,,0,6,0.000112
24181491,,,,,,,0,6,0.000112
1309179346565898241,,,,,,,0,6,0.000112
2231471516,,,,,,,0,6,0.000112
1352351686778630145,,,,,,,0,6,0.000112
1413321993470943237,,,,,,,0,6,0.000112
603011131,,,,,,,0,6,0.000112
1438876255202406406,,,,,,,47991.797485,6,0.000223
1375883715776294914,,,,,,,0,6,0.000112
1002002024,,,,,,,0,6,0.000112
51384524,,,,,,,0,6,0.000112
724114092672335874,,,,,,,0,6,0.000112
552725069,,,,,,,0,6,0.000112
1184298786329448448,,,,,,,0,6,0.000112
334954251,,,,,,,0,6,0.000112
101915304,,,,,,,0,6,0.000112
1252767510983737344,,,,,,,0,6,0.000112
1099811037975642112,,,,,,,0,6,0.000112
1388988366247575559,,,,,,,0,6,0.000112
1326022742286749696,,,,,,,0,6,0.000112
1388801354244702209,,,,,,,0,6,0.000112
961162177,,,,,,,0,6,0.000112
1389555148318404610,,,,,,,0,6,0.000112
1151641780267261952,,,,,,,0,6,0.000112
27320189,,,,,,,0,6,0.000112
1215379886887428096,,,,,,,0,6,0.000112
1184882383,,,,,,,0,6,0.000112
257699447,,,,,,,0,6,0.000112
2397398196,,,,,,,0,6,0.000112
807034969902252032,,,,,,,0,6,0.000112
1353486048618274816,,,,,,,0,6,0.000112
4866566489,,,,,,,0,6,0.000112
3058888765,,,,,,,0,6,0.000112
1173239638116446208,,,,,,,0,6,0.000112
42894434,,,,,,,0,6,0.000112
3078011282,,,,,,,0,6,0.000112
32691118,,,,,,,0,6,0.000112
544080126,,,,,,,0,6,0.000112
1336660494,,,,,,,0,6,0.000112
957190068594130946,,,,,,,0,6,0.000112
1074149416699719681,,,,,,,0,6,0.000112
825518936733085696,,,,,,,0,6,0.000112
43199433,,,,,,,0,6,0.000112
969376788525830146,,,,,,,0,6,0.000112
35107179,,,,,,,0,6,0.000112
366074756,,,,,,,0,6,0.000112
359672860,,,,,,,0,6,0.000112
82679357,,,,,,,159557.154009,3,0.000558
3418588623,,,,,,,416578.260695,6,0.000335
710270422290403328,,,,,,,0,6,0.000112
763168867371843584,,,,,,,0,6,0.000112
1575198925,,,,,,,0,6,0.000112
1301995158485958656,,,,,,,0,6,0.000112
1260291453973983232,,,,,,,0,6,0.000112
1601907697,,,,,,,0,6,0.000112
29823611,,,,,,,0,6,0.000112
1393039117110317058,,,,,,,0,6,0.000112
236055343,,,,,,,0,6,0.000112
320919057,,,,,,,0,6,0.000112
2812908133,,,,,,,0,6,0.000112
1325519307359490048,,,,,,,0,6,0.000112
590735039,,,,,,,0,6,0.000112
95577307,,,,,,,0,6,0.000112
43948485,,,,,,,0,6,0.000112
136332449,,,,,,,0,6,0.000112
623936216,,,,,,,0,6,0.000112
2873956499,,,,,,,0,6,0.000112
4803873902,,,,,,,47991.797485,6,0.000223
1147245556651233280,,,,,,,0,6,0.000112
918919026344120321,,,,,,,0,6,0.000112
37813045,,,,,,,0,6,0.000112
24574252,,,,,,,0,6,0.000112
1440809899500335110,,,,,,,0,6,0.000112
1334205408110551042,,,,,,,0,6,0.000112
1071298949837770753,,,,,,,0,6,0.000112
915968072,,,,,,,0,6,0.000112
885818088,,,,,,,0,6,0.000112
227849419,,,,,,,0,6,0.000112
2493753559,,,,,,,0,6,0.000112
778842486,,,,,,,0,6,0.000112
124839366,,,,,,,0,6,0.000112
263750524,,,,,,,0,6,0.000112
1357001901229899777,,,,,,,0,6,0.000112
990301302264479749,,,,,,,0,6,0.000112
1136065885456740352,,,,,,,0,6,0.000112
1335377050878676992,,,,,,,0,6,0.000112
138710067,,,,,,,0,6,0.000112
1441961640459599874,,,,,,,0,6,0.000112
2793008984,,,,,,,0,6,0.000112
120187876,,,,,,,0,6,0.000112
178544594,,,,,,,0,6,0.000112
2838327755,,,,,,,0,6,0.000112
1559780652,,,,,,,0,6,0.000112
2291354802,,,,,,,0,6,0.000112
1352707350784659456,,,,,,,0,6,0.000112
1417352097150816256,,,,,,,0,6,0.000112
1427768108614291465,,,,,,,0,6,0.000112
1117485007944048640,,,,,,,0,6,0.000112
1297264458,,,,,,,0,6,0.000112
1194794785762004993,,,,,,,0,6,0.000112
26089782,,,,,,,0,6,0.000112
1446289055935864836,,,,,,,0,6,0.000112
412499776,,,,,,,0,6,0.000112
416476088,,,,,,,0,2,0.000112
1028871362499305473,,,,,,,0,2,0.000112
1438317451469541377,,,,,,,0,2,0.000112
546527413,,,,,,,20157.861969,2,0.000335
1323421765658431488,,,,,,,0,2,0.000112
280677070,,,,,,,4988.256942,2,0.000335
1347272097786171394,,,,,,,1691.8115,2,0.000223
252150132,,,,,,,3944.120703,2,0.000223
4787666543,,,,,,,0,2,0.000112
1454456569,,,,,,,0,2,0.000112
587733016,,,,,,,0,2,0.000112
823265236916416512,,,,,,,0,2,0.000112
1168589910825213952,,,,,,,0,2,0.000112
753744536887824385,,,,,,,134078.762673,2,0.000447
1269692602204532738,,,,,,,0,2,0.000112
853722212741898240,,,,,,,3090.949418,2,0.000223
43089397,,,,,,,0,2,0.000112
2323751900,,,,,,,0,2,0.000112
1213405462021853185,,,,,,,395644.108591,1,0.002457
222386937,,,,,,,0,2,0.000112
261788602,,,,,,,15167.016557,2,0.000335
292468351,,,,,,,69335.473552,1,0.001117
19893907,,,,,,,3944.120703,2,0.000223
1729880688,,,,,,,0,2,0.000112
1361500715659755520,,,,,,,0,2,0.000112
700287952,,,,,,,0,2,0.000112
169268197,,,,,,,19979.176635,2,0.000335
18622393,,,,,,,0,2,0.000112
1304185921433227264,,,,,,,0,2,0.000112
97121931,,,,,,,0,2,0.000112
1699266222,,,,,,,21993.537553,2,0.000335
729194378779078656,,,,,,,1691.8115,2,0.000223
2752659114,,,,,,,65731.497511,2,0.000447
373460084,,,,,,,2863.678585,2,0.000223
908018227040710656,,,,,,,0,2,0.000112
245149238,,,,,,,7232.459755,1,0.000447
29891001,,,,,,,11884.300346,1,0.000558
1424060815947206662,,,,,,,3140.230707,2,0.000223
609432652,,,,,,,771010.682534,1,0.003016
44171755,,,,,,,0,2,0.000112
41043869,,,,,,,13647.255039,1,0.00067
132210296,,,,,,,20983.077629,2,0.000223
923683393,,,,,,,0,2,0.000112
1245003009555419137,,,,,,,0,2,0.000112
1267504449087553539,,,,,,,2505.529397,1,0.000223
407943040,,,,,,,0,2,0.000112
240908125,,,,,,,0,2,0.000112
1057988206963056640,,,,,,,0,2,0.000112
130857133,,,,,,,0,2,0.000112
1441410998355726344,,,,,,,0,2,0.000112
24819740,,,,,,,0,2,0.000112
1412813687811760135,,,,,,,0,2,0.000112
2762829798,,,,,,,0,2,0.000112
1317417438640697344,,,,,,,0,2,0.000112
1185990712132812800,,,,,,,0,2,0.000112
711980580813066240,,,,,,,736622.894841,2,0.000782
3237884919,,,,,,,0,2,0.000112
9455112,,,,,,,0,2,0.000112
19198775,,,,,,,0,2,0.000112
22630846,,,,,,,0,2,0.000112
1434341584670273544,,,,,,,0,2,0.000112
844292741077061632,,,,,,,3944.120703,2,0.000223
1300624324206817280,,,,,,,3944.120703,2,0.000223
1332164996592066561,,,,,,,0,2,0.000112
337816824,,,,,,,0,2,0.000112
153798495,,,,,,,0,2,0.000112
1249204176548245504,,,,,,,0,2,0.000112
3092462976,,,,,,,0,2,0.000112
547671992,,,,,,,3110.071439,2,0.000223
151547845,,,,,,,8081.84514,2,0.000223
23554969,,,,,,,0,2,0.000112
1314208704,,,,,,,0,2,0.000112
808450734240972800,,,,,,,5500.600931,1,0.000335
204846220,,,,,,,0,2,0.000112
19478009,,,,,,,8464.767319,2,0.000335
18940341,,,,,,,0,2,0.000112
62292631,,,,,,,0,2,0.000112
1239692519094575104,,,,,,,0,2,0.000112
64261339,,,,,,,0,2,0.000112
271989352,,,,,,,90227.548354,1,0.00067
66334416,,,,,,,0,2,0.000112
756584190112591872,,,,,,,1251.57819,2,0.000223
24459228,,,,,,,0,2,0.000112
771870952544096257,,,,,,,0,2,0.000112
1242251887,,,,,,,0,2,0.000112
15908286,,,,,,,0,2,0.000112
1390840055200108546,,,,,,,0,2,0.000112
2408260398,,,,,,,0,2,0.000112
488067802,,,,,,,0,2,0.000112
1511667030,,,,,,,67428.518659,2,0.000335
579614622,,,,,,,0,2,0.000112
728304522662043648,,,,,,,1736.667536,2,0.000223
1092960066,,,,,,,0,2,0.000112
64099329,,,,,,,0,2,0.000112
1393055510480441345,,,,,,,0,2,0.000112
2555583872,,,,,,,0,2,0.000112
2452465303,,,,,,,10088.98117,1,0.000447
4298769753,,,,,,,0,2,0.000112
572827030,,,,,,,0,2,0.000112
1414623993529880576,,,,,,,0,2,0.000112
1255927911045095425,,,,,,,3944.120703,2,0.000223
1373016955,,,,,,,45602.107527,2,0.000447
2720800274,,,,,,,0,2,0.000112
57661541,,,,,,,0,2,0.000112
708739471,,,,,,,0,2,0.000112
722623738672517120,,,,,,,0,2,0.000112
157591483,,,,,,,0,2,0.000112
1390378070482165763,,,,,,,3074.915325,2,0.000223
2707780448,,,,,,,3944.120703,2,0.000223
898554931271127042,,,,,,,0,2,0.000112
525857359,,,,,,,66161.311651,2,0.000447
2536457582,,,,,,,64710.697765,1,0.00134
1357304889831878657,,,,,,,0,2,0.000112
1243221104560345090,,,,,,,3055.708351,2,0.000223
431141725,,,,,,,0,2,0.000112
1244435052,,,,,,,13829.027947,2,0.000335
382223500,,,,,,,0,2,0.000112
535452718,,,,,,,0,2,0.000112
1293199610178080775,,,,,,,0,2,0.000112
12923812,,,,,,,0,2,0.000112
16272844,,,,,,,3097217.448389,1,0.011728
246466184,,,,,,,0,7,0.000112
295951367,,,,,,,0,7,0.000112
973087261,,,,,,,0,7,0.000112
1321710295245447169,,,,,,,0,7,0.000112
48369926,,,,,,,0,7,0.000112
1438956476588957701,,,,,,,0,7,0.000112
385008014,,,,,,,0,7,0.000112
918152297544380417,,,,,,,0,7,0.000112
33562561,,,,,,,0,7,0.000112
987136895162384384,,,,,,,0,7,0.000112
1327442450957303809,,,,,,,0,7,0.000112
870473605473198080,,,,,,,0,7,0.000112
35337644,,,,,,,0,7,0.000112
1103832363363127297,,,,,,,0,7,0.000112
1243323314652602368,,,,,,,0,7,0.000112
1268045786312593408,,,,,,,0,7,0.000112
17355421,,,,,,,0,7,0.000112
24348660,,,,,,,0,7,0.000112
14247924,,,,,,,0,7,0.000112
106512310,,,,,,,0,7,0.000112
1269254845615095810,,,,,,,0,7,0.000112
1219578234,,,,,,,0,7,0.000112
1380813355,,,,,,,0,7,0.000112
883334379023597568,,,,,,,0,7,0.000112
58878834,,,,,,,0,7,0.000112
